game_id,genre
13456,Massively Multiplayer
20745,Strategy
881441,Adventure
881441,Indie
881441,Puzzle
16307,Casual
16307,Educational
3199,Action
3199,Adventure
2061,Action
2061,Simulation
2061,Sports
2061,Racing
2061,Indie
18878,Strategy
18878,Indie
650646,Simulation
650646,Sports
29279,Sports
29279,Racing
29279,Indie
807136,Adventure
807136,Strategy
807136,Simulation
807136,Indie
16317,Casual
11119,Adventure
11119,Simulation
11119,Casual
11119,Indie
15715,Action
15715,Indie
13195,Action
18548,Action
18548,Adventure
18548,Indie
18548,Platformer
9321,RPG
9321,Arcade
48926,Indie
59304,Strategy
59304,Board Games
20809,Action
20809,Arcade
20809,Indie
20402,Strategy
20402,Casual
20402,Indie
11645,Adventure
11645,Indie
11645,Puzzle
18493,Strategy
18493,Casual
18493,Indie
16105,Action
16105,Adventure
16105,RPG
16105,Indie
43755,Action
43755,Platformer
720945,RPG
720945,Strategy
47171,Action
47171,Indie
18239,Adventure
18239,Indie
9794,Strategy
9794,Simulation
9794,Indie
586059,Action
586059,Adventure
586059,Strategy
93803,RPG
93803,Indie
22678,Strategy
850698,Action
850698,Adventure
23497,Strategy
5498,Action
5498,Strategy
5498,Arcade
5498,Puzzle
23833,Simulation
16322,Casual
52799,RPG
18033,Adventure
18033,Strategy
18033,Indie
18033,Puzzle
20122,Adventure
811874,Simulation
811874,Indie
811874,Puzzle
22870,Action
22870,Platformer
692,Adventure
692,RPG
692,Strategy
692,Indie
1864,Action
1864,Racing
1864,Arcade
44425,Action
44425,Racing
589198,Adventure
589198,Indie
9593,Action
9593,Adventure
9593,Indie
522975,Action
522975,RPG
3851,Sports
3126,RPG
17957,Action
17957,Adventure
17957,RPG
17957,Simulation
17957,Indie
18627,Adventure
11013,Action
11013,Simulation
11013,Indie
4454,Action
4454,Puzzle
619475,Action
619475,Adventure
619475,RPG
619475,Sports
619475,Arcade
619475,Indie
15767,Action
15767,Adventure
15767,Simulation
15767,Indie
20875,Action
20875,Adventure
20875,Indie
16933,RPG
16933,Strategy
16933,Racing
16933,Massively Multiplayer
16933,Indie
776260,Sports
776260,Racing
19051,Action
19051,Shooter
41273,Action
41273,Adventure
41273,RPG
41273,Casual
41273,Indie
15882,Strategy
15882,Indie
20271,Adventure
20271,Indie
44190,Action
11568,Action
11568,Strategy
11568,Casual
42235,Action
28537,Action
28537,Platformer
238395,Casual
238395,Family
18078,RPG
18078,Strategy
18078,Simulation
18078,Indie
17695,Indie
21087,Adventure
21087,Casual
20161,Adventure
244882,RPG
244882,Indie
60782,Strategy
6078,Strategy
6078,Casual
6078,Puzzle
16452,Action
16452,Shooter
16239,Action
7919,Action
7919,Adventure
7919,Arcade
7919,Casual
7919,Indie
11918,Action
11918,Adventure
16320,Board Games
16320,Casual
16320,Puzzle
494394,Adventure
494394,RPG
21249,Action
21249,Arcade
21249,Casual
21249,Puzzle
12297,Action
12297,Casual
12297,Indie
17593,Adventure
20846,Adventure
20846,Casual
60808,Action
60808,Indie
14655,Adventure
14655,Casual
23208,Adventure
23208,RPG
23208,Massively Multiplayer
11300,Action
11300,Casual
11300,Indie
5596,Action
5596,RPG
19456,RPG
19456,Strategy
19456,Indie
64275,Indie
850705,Action
850705,Fighting
16998,Action
16998,Casual
16998,Indie
13821,Action
13821,Adventure
13821,RPG
13821,Strategy
13821,Simulation
13821,Indie
10395,Strategy
25557,RPG
58825,Action
14760,Action
14760,RPG
14760,Strategy
14760,Indie
720949,Action
720949,Shooter
720949,Indie
15874,RPG
15874,Indie
18871,Action
18871,Adventure
18871,Indie
309900,Action
17866,Action
17866,Adventure
17866,Educational
20914,Action
20914,RPG
20914,Strategy
20914,Simulation
20914,Massively Multiplayer
14007,Action
14007,Adventure
14007,Strategy
20421,Action
20421,Indie
39530,RPG
39530,Massively Multiplayer
3173,Sports
20179,Action
20179,Adventure
20179,RPG
20179,Strategy
20179,Massively Multiplayer
20179,Indie
2193,Action
2193,RPG
52949,Adventure
52949,RPG
52949,Simulation
49079,Action
49079,RPG
27967,Adventure
27967,Platformer
16853,Action
16853,Strategy
16853,Indie
23516,Action
23516,Arcade
1539,Adventure
19683,RPG
19683,Strategy
19683,Indie
62520,Action
62520,Adventure
62520,Indie
62520,Platformer
20106,Action
20106,Adventure
20106,RPG
21216,Adventure
16524,Casual
16524,Indie
4006,Arcade
5715,Action
5715,Adventure
16842,Strategy
19474,Racing
19474,Indie
19659,Adventure
573126,Action
573126,Adventure
3431,Family
12003,RPG
12003,Massively Multiplayer
15315,Action
15315,Strategy
15315,Casual
15315,Indie
8602,Action
8602,Adventure
8602,Arcade
8602,Casual
355232,Action
355232,Strategy
355232,Simulation
3221,Adventure
3221,Indie
20726,Strategy
20726,Simulation
248400,Action
248400,Shooter
19998,Action
19998,Adventure
19998,Strategy
19998,Indie
35646,Strategy
44522,Indie
20294,Casual
17537,RPG
23592,Action
23592,RPG
44765,Action
367056,Adventure
367056,Strategy
367056,Simulation
666416,Action
666416,Strategy
666416,Casual
666416,Indie
18306,Adventure
18306,Casual
18306,Indie
50739,Action
50739,Shooter
13686,Action
13686,Adventure
13686,Indie
28347,Action
28347,Adventure
58866,Adventure
58866,Casual
21293,Casual
2382,Simulation
2382,Sports
2382,Racing
17963,Casual
17963,Indie
17091,Action
17091,Indie
403795,RPG
403795,Strategy
403795,Board Games
403795,Card
12827,Action
2397,Action
2397,Arcade
2397,Casual
2397,Indie
15946,Action
15946,Adventure
15946,RPG
15946,Strategy
15946,Simulation
15946,Indie
608685,Casual
608685,Indie
618709,Action
618709,Adventure
618709,Simulation
618709,Casual
618709,Indie
16963,Strategy
15069,Action
15069,Adventure
15069,Indie
9772,Simulation
9772,Casual
9772,Massively Multiplayer
678642,Casual
678642,Family
678642,Indie
22458,Action
22458,Strategy
22458,Indie
3806,Action
3806,Adventure
3806,Casual
3806,Indie
3806,Puzzle
10408,Adventure
10408,Simulation
10408,Indie
20322,Indie
26226,Action
26226,Adventure
60189,Action
60189,Adventure
60189,Massively Multiplayer
60189,Indie
18115,Action
18115,Casual
18115,Indie
46181,Action
46181,Adventure
46181,Indie
21696,Action
21696,Adventure
21696,Arcade
21696,Casual
16324,Board Games
16324,Casual
16324,Puzzle
4447,Action
275672,Action
275672,Adventure
275672,RPG
15521,Action
15521,Casual
15521,Indie
19791,Adventure
19791,Casual
19791,Indie
270722,Adventure
270722,Strategy
270722,Indie
4140,Strategy
4140,Simulation
60631,Action
60631,Adventure
60631,RPG
60631,Massively Multiplayer
60631,Indie
19704,Strategy
52332,Action
52332,RPG
21012,Action
21012,Casual
21012,Indie
21012,Platformer
14825,Adventure
14825,Strategy
14825,Indie
44961,Strategy
44961,Casual
44961,Indie
3032,Action
61916,Action
61916,Adventure
61916,Indie
10153,Adventure
10153,Indie
10153,Puzzle
21560,Adventure
21560,Casual
19687,Adventure
19687,Casual
1328,Sports
4983,Action
4983,Racing
20172,Action
20172,RPG
20172,Massively Multiplayer
17669,Action
17669,Adventure
60178,Adventure
60178,Indie
59704,Strategy
59704,Simulation
59704,Casual
59704,Indie
20613,Indie
10768,Adventure
10768,RPG
10768,Strategy
10768,Casual
10768,Massively Multiplayer
10768,Indie
16460,Action
16770,Adventure
16770,Casual
16770,Indie
4296,Action
4296,Adventure
58772,Action
58772,Shooter
58772,Indie
16927,Racing
481904,Adventure
481904,Simulation
481904,Card
481904,Indie
21458,Action
21458,Arcade
21458,Casual
1206,Action
1206,Indie
18154,Adventure
18154,RPG
18154,Indie
27988,Action
27988,Adventure
19488,Strategy
20508,Action
20508,Adventure
19376,Action
19376,Indie
16505,Action
16505,Simulation
16505,Indie
16772,Action
16772,Adventure
16772,Indie
16937,Adventure
16937,Casual
16937,Puzzle
50350,Simulation
50350,Casual
983381,Action
17072,Action
17072,Adventure
17072,Indie
618663,Action
618663,Casual
618663,Indie
11605,RPG
11605,Indie
16310,Casual
15595,Adventure
15595,Indie
710,Action
710,Simulation
710,Indie
9921,Adventure
9921,Strategy
9921,Simulation
9921,Casual
9921,Indie
60101,Adventure
60101,RPG
19146,Indie
4362,Action
4362,Shooter
21674,Casual
21674,Indie
11969,Adventure
11969,Casual
11969,Indie
60833,Adventure
19401,Strategy
484814,Indie
743,Strategy
743,Casual
743,Indie
743,Puzzle
323064,Adventure
323064,RPG
323064,Simulation
323064,Indie
21805,Action
21805,Casual
21805,Indie
14755,Adventure
14755,Indie
17648,Action
17648,Adventure
10126,Racing
10126,Indie
23658,Simulation
23658,Board Games
23658,Casual
23658,Educational
23658,Indie
23658,Puzzle
16984,Adventure
16984,RPG
16984,Indie
962108,Adventure
962108,Indie
2330,Action
11809,Strategy
11809,Simulation
11809,Indie
20884,Strategy
20884,Casual
20884,Indie
619776,Strategy
619776,Simulation
619776,Indie
19975,Adventure
19975,Casual
19975,Puzzle
18088,Adventure
18088,Casual
9958,Action
9958,Adventure
9958,Casual
9958,Indie
19807,Strategy
19807,Casual
19807,Indie
19340,Action
19340,RPG
19340,Indie
19395,Strategy
2899,Adventure
2899,Casual
2899,Indie
2899,Puzzle
2899,Platformer
16340,Strategy
16340,Casual
9946,Casual
9946,Indie
20213,Action
20213,RPG
20213,Strategy
20213,Simulation
20213,Casual
19652,Strategy
19652,Indie
36797,Action
36797,RPG
3551,Action
62529,Simulation
62529,Casual
62529,Indie
17544,Action
28730,Sports
313805,Simulation
479678,Action
479678,Adventure
16316,Strategy
16316,Casual
19841,Adventure
19841,Simulation
19841,Indie
370201,Action
370201,Adventure
370201,RPG
370201,Indie
24101,Action
24101,Shooter
16315,Strategy
16315,Casual
20472,Action
20472,Strategy
19480,Adventure
19480,Indie
27255,Action
27255,Adventure
16519,Adventure
16519,Casual
16519,Indie
16318,Casual
27256,Action
27256,Adventure
22461,Adventure
22461,Casual
22461,Puzzle
118982,Strategy
118982,Puzzle
49158,Adventure
49158,RPG
49158,Strategy
49158,Card
49158,Indie
50686,Adventure
50686,Casual
16717,Adventure
16717,Casual
16717,Indie
5463,Action
5463,Adventure
5463,Arcade
908,Action
21655,Adventure
21655,Simulation
21655,Casual
21655,Massively Multiplayer
21655,Indie
16023,Adventure
20632,Adventure
20632,Casual
428357,Action
428357,RPG
428357,Strategy
428357,Simulation
428357,Sports
428357,Massively Multiplayer
428357,Indie
13611,Action
13611,Adventure
13611,Indie
28224,Racing
28224,Arcade
21105,Action
21105,Indie
20368,Action
20368,Indie
28541,Action
28541,RPG
13365,Action
13365,Casual
13365,Massively Multiplayer
5205,Action
5205,Adventure
19641,Strategy
19641,Simulation
10335,Action
10335,Adventure
10335,Racing
10335,Casual
388371,Strategy
388371,Simulation
388371,Massively Multiplayer
16326,Casual
15708,Adventure
15708,RPG
15708,Indie
752182,Simulation
752182,Sports
41534,Action
41534,Shooter
41534,Strategy
41534,Casual
41534,Indie
14554,Simulation
14554,Sports
14554,Casual
14554,Indie
633425,RPG
633425,Massively Multiplayer
20245,Action
20245,Casual
20245,Indie
15093,Adventure
15093,RPG
15093,Massively Multiplayer
15093,Indie
44573,Action
44573,Adventure
44573,Puzzle
16446,Adventure
11336,Simulation
11336,Casual
674190,Action
674190,Adventure
223,Action
223,Adventure
223,RPG
223,Strategy
12744,Sports
12744,Racing
12744,Arcade
12909,Sports
12909,Racing
16102,Action
16102,RPG
16102,Strategy
16102,Indie
53939,Action
53939,Arcade
53939,Platformer
19790,Adventure
19790,Indie
15006,Action
15006,Adventure
15006,Simulation
15006,Casual
15006,Indie
21522,RPG
19582,Adventure
19582,Casual
3117,Action
3117,Sports
4207,Action
18335,Simulation
18335,Casual
4546,Action
4546,Shooter
4546,Adventure
280639,Action
280639,Adventure
598884,Strategy
598884,Indie
21427,RPG
11330,Action
11330,Indie
21982,Casual
21982,Indie
16456,Action
16456,Adventure
16456,Indie
21195,Strategy
21195,Arcade
21195,Casual
21195,Puzzle
21030,Adventure
21030,Casual
6898,Action
6898,Strategy
59011,Adventure
12183,Strategy
15282,Action
15282,Adventure
15282,RPG
15282,Casual
15282,Massively Multiplayer
15282,Indie
15415,Adventure
15415,RPG
15415,Strategy
15415,Casual
15415,Indie
18333,Adventure
18333,Casual
36013,Sports
36013,Arcade
18310,Casual
23473,Casual
23473,Indie
23473,Puzzle
11721,Adventure
11721,Simulation
11721,Indie
52936,RPG
11558,Action
11558,RPG
11558,Strategy
11558,Indie
16314,Casual
18837,Strategy
18837,Casual
18837,Indie
20021,Simulation
20021,Indie
392384,Action
392384,Adventure
392384,Indie
12944,Action
12944,Simulation
12944,Racing
12944,Casual
12944,Indie
16074,Action
16074,Adventure
16074,RPG
19977,Adventure
19977,Casual
5709,Action
5709,Shooter
5709,Adventure
45265,Action
45265,RPG
45265,Indie
19527,Strategy
19527,Simulation
16321,Board Games
16321,Casual
16321,Puzzle
11263,Adventure
11263,RPG
11263,Strategy
11263,Simulation
11263,Casual
11263,Indie
17043,Adventure
17043,Indie
37451,Action
37451,Adventure
37451,Arcade
15804,Simulation
647762,Casual
647762,Indie
12212,Adventure
12212,Strategy
12212,Indie
2837,Action
2837,Adventure
2837,Indie
23860,Action
23860,Platformer
17142,Action
17142,Arcade
17142,Platformer
13521,Simulation
13521,Racing
18334,Casual
10912,Action
10912,Indie
16401,RPG
13105,Action
13105,Racing
10634,Casual
10634,Massively Multiplayer
12867,Indie
12867,Platformer
493449,Adventure
613493,Action
613493,Shooter
613493,Adventure
15178,Adventure
15178,Indie
16328,Casual
60843,Strategy
60843,Simulation
60843,Indie
831883,Adventure
831883,Casual
831883,Indie
14259,Adventure
14259,Indie
36523,Adventure
36523,Casual
23875,Action
23875,RPG
960332,Strategy
20942,Adventure
20942,Indie
13275,Action
13275,Adventure
13275,RPG
13275,Strategy
13275,Massively Multiplayer
16325,Casual
915,Action
915,Adventure
915,Indie
59833,Action
59833,Indie
49493,Action
49493,Adventure
49493,Indie
53938,Action
278022,Simulation
278022,Indie
50888,Adventure
50888,RPG
50888,Strategy
17016,Action
17016,Indie
17862,Adventure
17862,Indie
19168,Adventure
58999,Action
20819,Strategy
20819,Casual
18066,Action
18066,Shooter
18066,Indie
17627,Strategy
17627,Sports
17627,Indie
13576,Adventure
13576,Racing
13576,Educational
13576,Family
13576,Indie
28840,Puzzle
12437,RPG
12437,Indie
311780,Action
311780,Adventure
311780,Indie
576504,Adventure
576504,Indie
576504,Puzzle
16596,Adventure
16596,Indie
20790,RPG
21660,Action
21660,Shooter
21660,Adventure
21660,RPG
21660,Strategy
21660,Indie
17836,Action
17836,Shooter
17836,Arcade
10188,Adventure
4073,Action
4073,Adventure
4073,Arcade
1544,Simulation
1544,Sports
1544,Racing
17391,RPG
17391,Indie
19346,Strategy
19346,Simulation
19346,Casual
19346,Indie
16396,Casual
16396,Indie
16738,Action
16738,Shooter
14057,RPG
14057,Casual
896703,Adventure
896703,Casual
896703,Indie
4363,Arcade
4363,Fighting
334520,Action
27058,Action
27058,Platformer
10922,Adventure
10922,Simulation
10922,Indie
10922,Puzzle
18298,Casual
18298,Indie
16309,Action
16309,Casual
49305,Action
49305,RPG
57422,Action
57422,Adventure
57422,Arcade
57422,Platformer
736257,RPG
14684,Action
14684,Arcade
14684,Fighting
869,Action
869,Strategy
869,Simulation
869,Indie
18238,Indie
21029,Adventure
21029,Casual
20739,Action
20739,Indie
669325,Action
669325,Strategy
669325,Platformer
74668,Action
74668,Strategy
13682,Adventure
13682,RPG
13682,Indie
13682,Puzzle
20732,Racing
1218,Action
1218,Indie
17964,Casual
17964,Indie
21273,Action
21273,Strategy
21273,Indie
51609,Sports
51609,Arcade
6093,Action
6093,Adventure
6093,Casual
6093,Indie
16312,Action
16312,Casual
4553,Action
4553,Racing
684,Action
684,Adventure
684,Indie
20040,RPG
644752,Action
644752,Simulation
644752,Sports
644752,Casual
644752,Indie
528836,Adventure
528836,Casual
528836,Indie
20777,Strategy
20777,Casual
20777,Indie
44585,Action
44585,Adventure
44585,RPG
44585,Indie
45636,Simulation
45636,Sports
13845,Strategy
13845,Casual
13845,Indie
21217,Action
21217,Shooter
16319,Casual
288671,Adventure
288671,RPG
288671,Casual
288671,Indie
16323,Adventure
16323,Indie
17893,Adventure
17893,Casual
17893,Puzzle
251512,Action
251512,Adventure
251512,Indie
17734,Adventure
19741,Action
19741,Adventure
19741,Indie
9030,Action
9030,Strategy
9030,Casual
9030,Indie
1608,Adventure
1608,Strategy
1608,Indie
1608,Puzzle
13975,Action
13975,Casual
13975,Indie
20690,Action
20690,Indie
13233,Action
13233,Indie
6434,Action
6434,Adventure
6434,RPG
6434,Indie
14293,Casual
14293,Indie
18560,Strategy
18560,Casual
18560,Indie
727317,Action
727317,Shooter
60973,Action
60973,RPG
16705,Action
16705,Indie
19532,Adventure
19532,Indie
286525,Adventure
286525,Indie
1121,Action
1121,RPG
22468,Adventure
22468,Indie
3536,Sports
3536,Racing
17002,Indie
3054,Action
3054,Arcade
3054,Platformer
395971,RPG
1740,Action
1740,Indie
4313,Action
5360,Strategy
5360,Simulation
21628,Action
21628,Indie
22391,Adventure
22391,RPG
22391,Casual
22391,Indie
58559,Action
58559,Simulation
58559,Sports
801101,Adventure
801101,RPG
801101,Strategy
801101,Indie
16925,Racing
39785,Action
39785,Shooter
39785,Adventure
505782,RPG
505782,Strategy
20139,Action
20139,Indie
11113,Action
11113,RPG
11113,Strategy
11113,Simulation
514894,Strategy
514894,Simulation
514894,Sports
19394,Action
19394,Simulation
593358,Action
593358,Strategy
593358,Indie
19082,Action
19082,Adventure
19082,Strategy
19082,Simulation
19082,Casual
19082,Indie
17404,RPG
17404,Strategy
677262,Adventure
742,Adventure
42930,Action
18982,Action
18982,Indie
17411,Action
17411,RPG
17411,Indie
14925,Action
14925,Strategy
11002,Simulation
27984,Platformer
16313,Action
16313,Casual
61664,Sports
20800,RPG
11750,Strategy
12065,Action
12065,Adventure
12065,Indie
558972,Adventure
558972,RPG
558972,Strategy
558972,Simulation
1428,Action
1428,Indie
59898,RPG
59898,Strategy
752097,Adventure
752097,Casual
31454,Action
31454,Shooter
51673,Adventure
51673,RPG
51673,Simulation
301511,RPG
38642,RPG
38642,Massively Multiplayer
20296,Action
20296,Indie
258398,Adventure
258398,Simulation
258398,Indie
21556,Action
21015,Adventure
21015,Casual
20936,Action
20936,Adventure
20936,RPG
20936,Strategy
20936,Sports
20936,Arcade
20936,Casual
20936,Indie
20936,Puzzle
386,Action
386,Adventure
386,Indie
19611,Strategy
23513,Adventure
23513,Simulation
23513,Massively Multiplayer
23513,Indie
21296,Adventure
21296,Indie
268426,RPG
268426,Simulation
268426,Casual
268426,Indie
61290,Strategy
61290,Simulation
19656,Strategy
19656,Simulation
22953,Simulation
10502,Simulation
10502,Sports
18074,Action
18074,Adventure
19275,Action
359700,Action
49534,Action
49534,Adventure
49534,Indie
23739,Action
23739,Adventure
23739,Arcade
17951,Action
17951,RPG
17951,Sports
17951,Casual
17951,Indie
60899,Action
60899,Casual
60899,Indie
58929,Adventure
58929,Strategy
58929,Indie
51320,Action
3626,Simulation
3626,Sports
3626,Racing
13609,Adventure
18660,Adventure
18660,Indie
21565,Action
21565,Adventure
21565,RPG
21565,Indie
20730,Adventure
20730,Casual
9760,Action
9760,Simulation
9760,Indie
41162,RPG
41162,Massively Multiplayer
650626,RPG
650626,Strategy
650626,Indie
23241,Action
23241,Adventure
23241,Indie
19418,Strategy
14613,Action
14613,Adventure
14613,Indie
801842,Adventure
801842,RPG
801842,Strategy
801842,Indie
18506,Action
18506,Indie
20900,Action
20900,Adventure
20900,Casual
20900,Indie
3707,Action
3707,Adventure
3707,Casual
3707,Indie
18308,Action
18308,Indie
11128,Strategy
11128,Simulation
11128,Indie
19697,Strategy
52434,Action
52434,Adventure
52434,Platformer
23608,Adventure
19852,RPG
241164,Action
241164,Adventure
241164,Simulation
241164,Casual
241164,Indie
9554,Action
9554,Sports
9554,Casual
9554,Indie
10159,RPG
10159,Strategy
10159,Simulation
10159,Casual
10159,Indie
56050,Sports
10002,Strategy
10002,Simulation
10002,Indie
1127,Indie
59349,Strategy
16743,Action
16743,Shooter
17441,Indie
29115,Sports
29115,Arcade
29115,Fighting
299550,RPG
299550,Strategy
299550,Simulation
299550,Indie
38995,Action
38995,Shooter
57879,Action
57879,Indie
10086,RPG
10086,Strategy
10086,Massively Multiplayer
10086,Indie
4815,Casual
4815,Indie
4815,Puzzle
45420,Strategy
45420,Simulation
45420,Massively Multiplayer
50275,Adventure
50275,Casual
50275,Indie
5340,Action
5340,Adventure
5340,Arcade
21520,Adventure
21520,Casual
44508,Action
44508,Shooter
44508,Adventure
44508,Indie
13752,Strategy
13752,Casual
13752,Indie
21483,Action
21483,Simulation
21483,Casual
21483,Indie
17504,Adventure
18063,Adventure
18063,Casual
18063,Indie
13662,Adventure
13662,Strategy
13662,Indie
13662,Puzzle
11911,Action
11911,Adventure
11911,Indie
570172,Adventure
570172,RPG
570172,Simulation
570172,Casual
570172,Indie
18872,Action
18872,Strategy
18872,Simulation
18872,Indie
795479,Action
795479,Indie
18295,Action
18295,Strategy
18295,Simulation
18295,Casual
18295,Indie
19343,Strategy
37305,Strategy
19877,Action
19877,Indie
52213,Action
52213,Adventure
52213,Indie
471717,Casual
471717,Indie
471717,Puzzle
18553,Action
18553,Adventure
18553,Strategy
18553,Indie
53748,Adventure
53748,Platformer
21069,Adventure
21069,Casual
4011,Action
4011,Shooter
4011,Platformer
18602,Strategy
18602,Simulation
283970,RPG
4985,Action
4985,Arcade
20710,RPG
20710,Strategy
20710,Massively Multiplayer
21974,RPG
49335,Action
49335,Adventure
49335,RPG
49335,Casual
5063,Action
5063,Adventure
5063,Arcade
5063,Puzzle
18360,Adventure
18360,Indie
18360,Puzzle
45034,Adventure
45034,RPG
45034,Casual
45034,Indie
681570,Action
681570,Adventure
681570,Indie
681570,Platformer
14510,Casual
14510,Indie
52106,Shooter
19583,Strategy
10443,Adventure
10443,Casual
10443,Indie
12747,Adventure
12747,RPG
12747,Casual
12747,Indie
60551,Action
60551,Adventure
60551,RPG
60551,Indie
5386,Action
5386,Shooter
5386,Indie
59644,Sports
59644,Casual
59644,Indie
17846,Action
17846,Racing
5294,Action
5294,Adventure
2172,Adventure
2172,RPG
2172,Indie
15190,Action
15190,Adventure
15190,RPG
15190,Strategy
15190,Simulation
15190,Sports
15190,Racing
15190,Casual
15190,Indie
60731,Simulation
60731,Casual
60731,Indie
21578,Casual
60771,Adventure
60771,Casual
60771,Indie
60771,Puzzle
17077,Action
17077,Adventure
12746,Adventure
12746,Casual
12746,Puzzle
25310,Action
25310,Shooter
615052,Action
615052,Adventure
24808,Fighting
21032,Adventure
21032,Casual
19968,Adventure
19968,Casual
58849,Action
58849,Adventure
18864,Adventure
18864,Indie
471018,Action
471018,Adventure
471018,Indie
17704,Action
17704,Platformer
980664,Simulation
10570,Action
10570,Indie
17884,Action
17884,Platformer
16936,Adventure
11346,Action
11346,Casual
11346,Massively Multiplayer
21259,Simulation
692220,Simulation
692220,Sports
484881,Adventure
484881,RPG
484881,Strategy
484881,Simulation
484881,Casual
484881,Indie
776273,Action
776273,Indie
6830,Action
6830,Arcade
6830,Casual
6830,Family
6830,Puzzle
7694,Adventure
7694,RPG
7694,Strategy
2983,Action
2983,RPG
16647,Action
16647,RPG
16647,Strategy
16647,Indie
281889,Adventure
281889,RPG
281889,Indie
15240,RPG
15240,Simulation
15240,Casual
15240,Indie
30407,Adventure
30407,RPG
257277,Adventure
257277,Indie
61699,Strategy
61699,Simulation
61699,Indie
3998,Action
3998,Shooter
17733,Adventure
17733,RPG
17733,Indie
484823,Action
484823,Adventure
484823,RPG
484823,Simulation
484823,Massively Multiplayer
484823,Indie
43946,Adventure
43946,Strategy
43946,Indie
43946,Puzzle
257242,Action
257242,Adventure
257242,RPG
14804,Action
14804,Adventure
14804,RPG
14804,Simulation
14804,Indie
17036,Action
17036,Adventure
17036,RPG
17036,Simulation
17036,Casual
17036,Indie
655,RPG
655,Strategy
655,Board Games
655,Card
22159,Action
22159,Adventure
22159,Indie
952122,RPG
952122,Strategy
952122,Indie
297249,Action
297249,Adventure
297249,Indie
52937,RPG
17439,Strategy
502212,Casual
502212,Indie
552995,Action
552995,Casual
26914,Arcade
26914,Fighting
484832,Action
484832,Simulation
484832,Casual
484832,Indie
824,Action
824,Adventure
824,Sports
824,Racing
824,Casual
824,Indie
349437,Strategy
349437,Simulation
349437,Indie
21671,Action
21671,Arcade
21671,Casual
13244,Action
13244,RPG
13244,Indie
14070,Strategy
14070,Simulation
17512,Action
17512,Shooter
17512,Platformer
12710,Casual
12710,Indie
11865,Action
11865,Adventure
11865,Racing
11865,Indie
18620,RPG
18620,Indie
19904,RPG
19904,Casual
19904,Indie
7161,Strategy
7161,Casual
7161,Card
7161,Massively Multiplayer
364870,Action
364870,Adventure
364870,Simulation
14275,Adventure
23385,Action
23385,Adventure
23385,Simulation
23385,Casual
23385,Indie
341619,Adventure
28345,Board Games
28345,Card
53196,Action
53196,Arcade
53196,Puzzle
21323,Action
21323,Indie
20565,Action
20565,Indie
49873,Action
49873,Strategy
17244,Adventure
17244,Casual
17244,Indie
10719,Strategy
10719,Simulation
10719,Indie
10506,Action
10506,RPG
10506,Indie
9622,Action
9622,Shooter
9622,Casual
9622,Indie
3381,Action
3381,Arcade
3381,Casual
19976,Adventure
19976,Casual
19976,Puzzle
13730,Adventure
13730,Simulation
17076,Action
17076,Casual
17076,Indie
566447,Action
566447,Adventure
566447,RPG
566447,Indie
566447,Platformer
47595,Strategy
47595,Casual
47595,Indie
28569,Action
28569,Adventure
747505,RPG
427972,Casual
427972,Indie
461648,Action
17525,Action
17525,Arcade
17525,Fighting
19788,Strategy
20619,Action
20619,Casual
20619,Indie
4211,Sports
982,Action
19783,Adventure
6419,Strategy
6419,Casual
6419,Indie
6419,Puzzle
11352,Action
11352,RPG
11352,Indie
49697,Adventure
49697,Strategy
49697,Indie
60997,Adventure
60997,Indie
17944,Strategy
17944,Indie
18068,Adventure
18068,Indie
18068,Platformer
29243,Action
29243,Adventure
29243,Indie
2178,Adventure
2178,RPG
13495,Adventure
13495,Indie
17621,Action
17621,Platformer
11444,Action
11444,Simulation
11444,Casual
11444,Indie
578186,Casual
578186,Indie
18729,Adventure
18729,Casual
18729,Indie
19556,Adventure
19556,RPG
19556,Indie
9959,Action
9959,Indie
12736,Action
12736,Strategy
12736,Casual
12736,Indie
17723,Strategy
380836,Adventure
380836,Casual
380836,Indie
49417,Adventure
49417,RPG
49417,Casual
49417,Indie
50688,Action
50688,Indie
21414,Action
21414,Arcade
21414,Casual
255831,RPG
255831,Simulation
255831,Casual
255831,Indie
4273,Sports
17781,Action
17781,Indie
16781,Action
16781,Arcade
16781,Indie
12525,Action
12525,Adventure
12525,Indie
12236,Simulation
12236,Casual
12236,Indie
27564,Platformer
11554,Action
11554,Adventure
11554,Strategy
11554,Simulation
11554,Indie
33696,Action
33696,Shooter
14688,Casual
14688,Indie
21295,Action
21295,RPG
21295,Indie
19421,Adventure
19421,Casual
19421,Indie
46893,Action
46893,Family
74084,Action
74084,Adventure
605663,Action
605663,RPG
605663,Simulation
16483,Adventure
23494,RPG
23494,Indie
23494,Puzzle
9957,Sports
9957,Casual
9957,Indie
19789,Strategy
302940,Adventure
302940,Casual
302940,Indie
59035,Action
59035,Adventure
59035,Indie
450238,Sports
450238,Racing
14657,Adventure
14657,Casual
540031,Action
540031,Casual
540031,Indie
20643,Action
20643,Adventure
20643,Strategy
20643,Indie
59193,Action
59739,Adventure
19184,Action
19184,Indie
334431,Action
334431,Arcade
334431,Platformer
17750,Action
17750,Strategy
17750,Indie
19143,Casual
19143,Indie
19164,Adventure
19164,Simulation
19313,Adventure
19313,RPG
19313,Indie
570173,Strategy
52872,Action
52872,Shooter
52872,Adventure
15763,Indie
404489,RPG
404489,Strategy
404489,Simulation
404489,Indie
