game_id,tag
15518,Cute
15518,Visual Novel
16205,Multiplayer
16205,Open World
16205,Partial Controller Support
16205,Free to Play
16205,Online multiplayer
16205,Space
22820,Singleplayer
22820,Multiplayer
323075,Singleplayer
323075,Open World
323075,Partial Controller Support
323075,Exploration
323075,Early Access
323075,Space
323075,VR
323075,Education
323075,Science
323075,Space Sim
323075,VR Support
270660,Singleplayer
14674,Singleplayer
14674,Steam Achievements
14674,Steam Cloud
14674,steam-trading-cards
14674,Story Rich
14674,Fantasy
14674,Gore
14674,Comedy
14674,Dark Humor
14674,Tower Defense
9956,Singleplayer
9956,Atmospheric
9956,steam-trading-cards
9956,Great Soundtrack
9956,2D
9956,Partial Controller Support
9956,Funny
9956,Classic
9956,Action-Adventure
9956,Pixel Graphics
9956,Retro
9956,Anime
9956,Stylized
9956,Puzzle-Platformer
419937,Singleplayer
419937,Steam Achievements
419937,Full controller support
419937,Turn-Based Strategy
419937,Beat em up
419937,Turn-Based Tactics
419937,deckbuilding
20136,Singleplayer
20136,steam-trading-cards
20136,First-Person
20136,Horror
20136,Captions available
20136,Walking Simulator
17918,Singleplayer
17918,Steam Achievements
17918,Steam Cloud
17918,Horror
17918,Anime
17918,Cute
17918,Memes
17918,Visual Novel
17918,Dating Sim
17918,LGBTQ+
17918,cats
17918,Otome
502155,Singleplayer
502155,Full controller support
502155,Atmospheric
502155,RPG
502155,Story Rich
502155,Open World
502155,2D
502155,Fantasy
502155,Difficult
502155,Exploration
502155,Family Friendly
502155,Cute
502155,Side Scroller
502155,Metroidvania
502155,Puzzle Platformer
9572,Singleplayer
9572,Steam Achievements
9572,Steam Leaderboards
9572,Early Access
9572,VR
9572,SteamVR Collectibles
496757,Singleplayer
496757,Funny
496757,Sandbox
496757,Family Friendly
496757,Colorful
496757,3D
496757,Cinematic
496757,Building
496757,Management
496757,Stylized
496757,Base Building
496757,Cartoony
496757,Resource Management
496757,City Builder
496757,tycoon
14037,Singleplayer
14037,Steam Achievements
14037,steam-trading-cards
14037,2D
14037,Difficult
14037,Historical
14037,Building
14037,Turn-Based Strategy
14037,City Builder
14037,Education
21471,Singleplayer
21471,steam-trading-cards
21471,Split Screen
21471,Shoot Em Up
21471,Bullet Hell
518615,Singleplayer
518615,Atmospheric
518615,First-Person
518615,Horror
518615,Stealth
518615,Dark
518615,Mystery
9892,Singleplayer
9892,Steam Achievements
9892,Multiplayer
9892,Full controller support
9892,Steam Cloud
9892,steam-trading-cards
9892,RPG
9892,Co-op
9892,Open World
9892,Online Co-Op
9892,Fantasy
9892,Difficult
9892,Steam Leaderboards
9892,Free to Play
9892,Pixel Graphics
9892,Early Access
9892,PvP
9892,Cross-Platform Multiplayer
9892,Hack and Slash
9892,In-App Purchases
9892,Roguelike
9892,Online PvP
9892,Top-Down
9892,mmo
9892,overlay
9892,Roguelite
9892,MMORPG
9892,Perma Death
9892,Mythology
9892,Old School
9751,Singleplayer
9751,Steam Achievements
9751,Full controller support
9751,Steam Cloud
9751,Atmospheric
9751,steam-trading-cards
9751,Great Soundtrack
9751,First-Person
9751,Horror
9751,Survival Horror
9751,Mystery
9751,VR
9751,Walking Simulator
9751,Surreal
9751,Underwater
22371,Singleplayer
36577,Not Specified
21494,Singleplayer
21494,Naval
10392,Singleplayer
10392,Steam Achievements
10392,Full controller support
10392,Atmospheric
10392,RPG
10392,Story Rich
10392,2D
10392,Horror
10392,Female Protagonist
10392,Survival
10392,Early Access
10392,Dark
10392,Anime
10392,3D
10392,Multiple Endings
10392,Visual Novel
10392,Dungeon Crawler
10392,Stylized
10392,Cartoony
10392,Romance
10392,Dating Sim
10392,Interactive Fiction
10392,Протагонистка
10392,Family Sharing
10392,Романтика
10392,idler
10392,Otome
10392,Idle-игра
16608,Singleplayer
16608,steam-trading-cards
16608,Female Protagonist
16608,Anime
16608,Nudity
16608,Cute
16608,Visual Novel
18659,Singleplayer
18659,Shoot Em Up
16592,Singleplayer
16592,steam-trading-cards
16592,Horror
16592,Gore
11072,Singleplayer
11072,steam-trading-cards
11072,2D
11072,Point & Click
23740,Multiplayer
23740,exclusive
23740,true exclusive
309893,Singleplayer
309893,2D
309893,Exploration
309893,exclusive
309893,Physics
309893,true exclusive
309893,Driving
416036,Not Specified
5350,Singleplayer
5350,Multiplayer
5350,cooperative
17813,Singleplayer
17813,Steam Achievements
17813,steam-trading-cards
17813,Steam Leaderboards
17813,Split Screen
17813,stats
17813,Space
17813,Aliens
17813,Turn-Based Strategy
10974,Singleplayer
10974,Steam Achievements
10974,Full controller support
10974,Steam Cloud
10974,steam-trading-cards
10974,Great Soundtrack
10974,Co-op
10974,cooperative
10974,2D
10974,Steam Leaderboards
10974,Split Screen
10974,Local Co-Op
10974,Pixel Graphics
10974,Retro
10974,Shoot Em Up
9899,Singleplayer
9899,Steam Achievements
9899,Multiplayer
9899,Full controller support
9899,Steam Cloud
9899,Atmospheric
9899,steam-trading-cards
9899,RPG
9899,Co-op
9899,Online Co-Op
9899,Steam Leaderboards
9899,Underwater
9899,Crowdfunded
9899,6DOF
35176,Singleplayer
35176,Multiplayer
35176,2D
35176,Fantasy
35176,Split Screen
35176,Local Multiplayer
35176,Early Access
35176,PvP
35176,Cross-Platform Multiplayer
35176,Medieval
35176,Online PvP
35176,Hand-drawn
35176,4 Player Local
35176,Card Game
35176,Board Game
35176,Remote Play Together
35176,Shared/Split Screen PvP
35176,Agriculture
35176,deckbuilding
35176,Tutorial
35176,tabletop
35176,Asynchronous Multiplayer
35176,solitaire
20341,Singleplayer
20341,Steam Cloud
20341,Point & Click
25230,Multiplayer
25230,Epic
25230,Movie
25230,spider
25230,egypt
548157,Singleplayer
548157,Funny
548157,Survival
548157,Character Customization
548157,3D
548157,Building
548157,Multiple Endings
548157,Management
548157,Base Building
548157,Dark Humor
548157,Cartoony
548157,Resource Management
548157,Satire
548157,Dark Comedy
548157,Colony Sim
548157,3D Fighter
548157,3D-файтинг
548157,Auto Battler
548157,Автобаттлер
548157,boxing
9591,Singleplayer
9591,Steam Achievements
9591,Full controller support
9591,Atmospheric
9591,Story Rich
9591,Open World
9591,First-Person
9591,Horror
9591,FPS
9591,Gore
9591,Exploration
9591,Female Protagonist
9591,Survival
9591,Violent
9591,Early Access
9591,Survival Horror
9591,Crafting
9591,Realistic
9439,Singleplayer
9439,Steam Achievements
9439,Full controller support
9439,Steam Cloud
9439,steam-trading-cards
9439,Great Soundtrack
9439,RPG
9439,2D
9439,Difficult
9439,Steam Leaderboards
9439,Pixel Graphics
9439,Early Access
9439,Futuristic
9439,Roguelike
9439,Roguelite
9439,Shoot Em Up
9439,Loot
9439,Bullet Hell
9439,Perma Death
9439,Twin Stick Shooter
262346,exclusive
262346,true exclusive
1537,Singleplayer
1537,Steam Achievements
1537,Full controller support
1537,Steam Cloud
1537,steam-trading-cards
18944,Singleplayer
18944,Steam Achievements
18944,Female Protagonist
18944,Free to Play
18944,Anime
18944,Visual Novel
1448,battle
1448,Dragons
1448,fight
1448,build
1448,destroy
1448,Traps
1448,wizards
1448,rage
15473,Singleplayer
15473,Steam Achievements
15473,Multiplayer
15473,Full controller support
15473,Steam Leaderboards
15473,Split Screen
15473,Local Co-Op
15473,Local Multiplayer
15473,Physics
15473,4 Player Local
438620,Singleplayer
438620,Steam Achievements
438620,Full controller support
438620,Steam Cloud
438620,RPG
438620,Story Rich
438620,Open World
438620,Third Person
438620,Fantasy
438620,Exploration
438620,Choices Matter
438620,3D
438620,Dark Fantasy
438620,Cinematic
438620,combat
438620,3D Platformer
438620,Lore-Rich
438620,Interactive Fiction
438620,Remote Play on TV
438620,Villain Protagonist
18590,Singleplayer
18590,RPG
18590,Free to Play
18590,VR
60894,Singleplayer
60894,Steam Achievements
60894,Steam Leaderboards
60894,Early Access
60894,VR
25548,Multiplayer
25548,online
25548,fun
25548,Football
25548,room
339957,Singleplayer
339957,Full controller support
339957,Online multiplayer
477316,Singleplayer
477316,Steam Achievements
477316,Multiplayer
477316,Co-op
477316,Open World
477316,cooperative
477316,Third Person
477316,Sci-fi
477316,Partial Controller Support
477316,Fantasy
477316,Sandbox
477316,Split Screen
477316,Local Co-Op
477316,Action RPG
477316,Local Multiplayer
477316,Family Friendly
477316,3D
477316,Aliens
477316,3D Platformer
477316,Cartoony
477316,Cartoon
477316,Remote Play Together
477316,Shared/Split Screen Co-op
477316,Modern
5641,exclusive
5641,true exclusive
3658,Singleplayer
3658,Steam Achievements
3658,Multiplayer
3658,Atmospheric
3658,RPG
3658,Co-op
3658,Open World
3658,First-Person
3658,Third Person
3658,Sci-fi
3658,Partial Controller Support
3658,FPS
3658,Online Co-Op
3658,Third-Person Shooter
3658,Space
3658,Robots
3658,battle
3658,puzzles
3658,Epic
3658,Mechs
3658,Movie
55132,Singleplayer
55132,2 players
10003,Singleplayer
10003,Multiplayer
10003,Atmospheric
10003,Co-op
10003,Open World
10003,cooperative
10003,Sandbox
10003,Early Access
10003,PvP
10003,Realistic
10003,Historical
10003,Military
10003,mmo
10003,Pirates
10003,Naval
10003,Sailing
18498,Singleplayer
18498,Female Protagonist
18498,Hidden Object
19972,Singleplayer
19972,Steam Achievements
19972,Steam Cloud
19972,steam-trading-cards
19972,2D
19972,Horror
19972,Female Protagonist
19972,Point & Click
19972,Hidden Object
18172,Singleplayer
18172,Steam Achievements
18172,Full controller support
18172,Steam Cloud
18172,Atmospheric
18172,steam-trading-cards
18172,Open World
18172,2D
18172,Exploration
18172,Pixel Graphics
18172,Cute
18172,Puzzle-Platformer
2612,Singleplayer
2612,Steam Achievements
2612,Great Soundtrack
2612,RPG
2612,Partial Controller Support
2612,Female Protagonist
2612,Anime
2612,Nudity
2612,Hack and Slash
2612,Sexual Content
2612,JRPG
15080,Singleplayer
15080,Steam Achievements
15080,Great Soundtrack
15080,2D
15080,Partial Controller Support
15080,Steam Leaderboards
15080,Pixel Graphics
15080,Shoot Em Up
15080,Procedural Generation
15080,Bullet Hell
15080,Rhythm
15080,Music-Based Procedural Generation
23755,role-playing
23755,combat
23755,battle
23755,character
23755,Epic
23755,Monsters
23755,fun
23755,work
23755,ancient
23755,run
23755,tap
23755,knight
23755,casino
45188,Steam Achievements
45188,Multiplayer
45188,Online multiplayer
45188,Early Access
45188,In-App Purchases
45188,MOBA
447808,Singleplayer
447808,Steam Achievements
447808,Full controller support
447808,Atmospheric
447808,Fantasy
447808,Exploration
447808,Action-Adventure
447808,Family Friendly
447808,Cute
447808,Cinematic
447808,Relaxing
447808,Hand-drawn
447808,2.5D
447808,Cartoon
447808,nature
447808,2D Platformer
447808,2D-платформер
447808,Puzzle Platformer
10566,Singleplayer
10566,Steam Achievements
10566,Multiplayer
10566,RPG
10566,Co-op
10566,Open World
10566,cooperative
10566,First-Person
10566,Sci-fi
10566,Sandbox
10566,Free to Play
10566,Online multiplayer
10566,Early Access
10566,Cross-Platform Multiplayer
10566,Space
10566,In-App Purchases
10566,Crafting
10566,Building
10566,MOBA
10566,Arena Shooter
494383,Singleplayer
494383,Steam Achievements
494383,Full controller support
494383,Story Rich
494383,First-Person
494383,Horror
494383,Exploration
494383,Stealth
494383,Action-Adventure
494383,Family Friendly
494383,Survival Horror
494383,exclusive
494383,Colorful
494383,3D
494383,Sexual Content
494383,Multiple Endings
494383,Robots
494383,Cartoony
494383,Thriller
494383,Artificial Intelligence
41700,Multiplayer
41700,Atmospheric
41700,Open World
41700,First-Person
41700,Sci-fi
41700,FPS
41700,Exploration
41700,Sandbox
41700,Online multiplayer
41700,Action-Adventure
41700,Space
41700,Realistic
41700,Cinematic
41700,Cyberpunk
41700,3rd-Person Perspective
41700,Space Sim
41700,flying
398403,Singleplayer
398403,Steam Achievements
398403,Full controller support
398403,Great Soundtrack
398403,RPG
398403,Story Rich
398403,Fantasy
398403,Anime
398403,Cute
398403,3D
398403,Steam Trading Cards
398403,JRPG
398403,Linear
398403,Drama
398403,Turn-Based Combat
382755,Singleplayer
382755,Steam Achievements
382755,Steam Cloud
382755,RPG
382755,Early Access
37221,Not Specified
19663,Singleplayer
19663,Open World
19663,Gore
19663,Zombies
20949,Singleplayer
20949,Point & Click
20949,Hidden Object
19865,Singleplayer
19865,Steam Achievements
19865,steam-trading-cards
19865,Great Soundtrack
19865,Open World
19865,First-Person
19865,2D
19865,Sci-fi
19865,Exploration
19865,Female Protagonist
19865,Survival
19865,Action-Adventure
19865,Pixel Graphics
19865,Early Access
19865,Retro
19865,Space
19865,Zombies
19865,Point & Click
19865,Short
19865,Choices Matter
19865,Colorful
19865,3D
19865,Crafting
19865,Physics
19865,combat
19865,Roguelike
19865,Building
19865,Walking Simulator
19865,3D Vision
19865,Base Building
19865,Choose Your Own Adventure
19865,collectathon
19865,3D Fighter
19865,3D-файтинг
19865,Open World Survival Craft
971515,Singleplayer
971515,Steam Achievements
971515,Full controller support
971515,Steam Cloud
971515,Atmospheric
971515,Difficult
971515,Survival
971515,Violent
971515,Stealth
971515,Tactical
971515,Historical
971515,Isometric
971515,Building
971515,RTS
971515,Military
971515,Steam Trading Cards
971515,Assassin
971515,Ninja
971515,Real Time Tactics
971515,Remote Play on TV
11105,Multiplayer
11105,steam-trading-cards
11105,RPG
11105,Co-op
11105,Online Co-Op
11105,Free to Play
11105,Online multiplayer
11105,Early Access
11105,Cross-Platform Multiplayer
11105,Crafting
11105,Building
11105,mmo
11105,Dungeon Crawler
11105,MMORPG
11105,Turn-Based Combat
4479,Building
4479,online
4479,Football
4479,bear
20621,Multiplayer
20621,steam-trading-cards
20621,First-Person
20621,FPS
20621,Online Co-Op
20621,Free to Play
20621,Tactical
10608,Multiplayer
10608,RPG
10608,Co-op
10608,2D
10608,Online Co-Op
10608,Free to Play
10608,Online multiplayer
10608,Early Access
10608,mmo
10608,MMORPG
22477,Singleplayer
22708,Singleplayer
15435,Singleplayer
15435,Steam Cloud
15435,steam-trading-cards
15435,RPG
15435,Horror
15435,FPS
15435,Funny
15435,Gore
15435,Classic
15435,Female Protagonist
15435,Violent
15435,Anime
15435,Nudity
15435,Cute
15435,Sexual Content
15435,Visual Novel
15435,JRPG
15435,Dungeon Crawler
15435,RPG Maker
19878,Singleplayer
19878,Steam Achievements
19878,Atmospheric
19878,Great Soundtrack
19878,Horror
19878,Difficult
19878,Exploration
19878,Female Protagonist
19878,Stealth
19878,Action-Adventure
19878,Retro
19878,Point & Click
19878,Survival Horror
19878,3D
19878,Dark Fantasy
19878,Realistic
19878,Dungeon Crawler
19878,Stylized
19878,PvE
19878,Comic Book
19878,Narration
19878,Family Sharing
19878,Hidden Object
19878,Artificial Intelligence
53973,Singleplayer
53973,console
53973,Ninja
53973,fight
53973,death
53973,sword
53973,NES
53973,run
21666,Singleplayer
262390,Singleplayer
262390,Steam Achievements
262390,Full controller support
262390,Atmospheric
262390,2D
262390,Gore
262390,Difficult
262390,Steam Leaderboards
262390,Violent
262390,Pixel Graphics
262390,Retro
262390,Cinematic
262390,Sexual Content
262390,Cyberpunk
41738,Not Specified
44728,Singleplayer
44728,Steam Achievements
44728,Multiplayer
44728,Atmospheric
44728,RPG
44728,Co-op
44728,Open World
44728,cooperative
44728,Sandbox
44728,Survival
44728,Online multiplayer
44728,Third-Person Shooter
44728,Early Access
44728,PvP
44728,Post-apocalyptic
44728,Crafting
44728,MMORPG
44728,PvE
522990,Singleplayer
522990,Atmospheric
522990,Story Rich
522990,2D
522990,Horror
522990,Fantasy
522990,Female Protagonist
522990,Point & Click
522990,Cute
522990,Mystery
522990,Colorful
522990,Dark Fantasy
522990,Multiple Endings
522990,Surreal
522990,Stylized
522990,Hand-drawn
522990,Cartoony
522990,Emotional
19055,Singleplayer
19055,Steam Achievements
19055,steam-trading-cards
19055,Tower Defense
364954,Singleplayer
364954,Steam Achievements
627556,Multiplayer
627556,Full controller support
627556,Co-op
627556,First-Person
627556,Third Person
627556,Online Co-Op
627556,Survival
627556,Controller
627556,Early Access
627556,PvP
627556,In-App Purchases
627556,Family Friendly
627556,Colorful
627556,Team-Based
627556,Online PvP
627556,3D Platformer
627556,Cartoon
627556,Battle Royale
627556,Precision Platformer
627556,Asynchronous Multiplayer
295125,Singleplayer
295125,Steam Achievements
295125,Full controller support
295125,Steam Cloud
295125,steam-trading-cards
295125,RPG
295125,Horror
295125,Fantasy
295125,Gore
295125,Violent
295125,Anime
295125,online
295125,battle
295125,character
295125,death
295125,escape
295125,factory
60629,Singleplayer
60629,Steam Achievements
60629,Horror
60629,Free to Play
60629,Anime
60629,Sexual Content
60629,Visual Novel
415180,Singleplayer
415180,Steam Achievements
415180,Full controller support
415180,Hack and Slash
415180,combat
415180,Cartoon
415180,Souls-like
415180,Character Action Game
15563,Singleplayer
15563,Steam Achievements
15563,Steam Cloud
15563,Atmospheric
15563,steam-trading-cards
15563,Relaxing
15563,Minimalist
15563,Mouse only
15563,Chess
850708,Singleplayer
850708,Steam Achievements
850708,Multiplayer
850708,Steam Cloud
850708,RPG
850708,Co-op
850708,Open World
850708,cooperative
850708,Third Person
850708,Partial Controller Support
850708,Online Co-Op
850708,Gore
850708,Steam Leaderboards
850708,Violent
850708,Action RPG
850708,Character Customization
850708,Captions available
850708,3D
850708,Historical
850708,Multiple Endings
850708,Steam Trading Cards
850708,Souls-like
850708,Ninja
850708,Family Sharing
850708,Swordplay
850708,Asynchronous Multiplayer
23738,Singleplayer
16274,Singleplayer
16274,steam-trading-cards
17147,Singleplayer
17147,Steam Achievements
17147,steam-trading-cards
17147,Partial Controller Support
17147,Horror
17147,FPS
17147,Comedy
17147,Zombies
17147,Nudity
17147,Dark Comedy
5373,Singleplayer
5373,Steam Achievements
5373,Partial Controller Support
5373,Split Screen
5373,Aliens
28964,Action-Adventure
28964,Third-Person Shooter
28964,european
28964,james-bond
987121,Singleplayer
987121,Steam Achievements
987121,2D
987121,Horror
987121,Female Protagonist
987121,Anime
987121,Nudity
987121,Cute
987121,Mystery
987121,Choices Matter
987121,Sexual Content
987121,Visual Novel
987121,Dark Humor
987121,Minimalist
987121,Dating Sim
987121,Interactive Fiction
987121,Протагонистка
987121,Family Sharing
987121,Parody
987121,NSFW
987121,hentai
987121,adult
987121,Хентай
987121,Erotic
987121,scp
11169,Singleplayer
11169,Steam Achievements
11169,Steam Cloud
11169,steam-trading-cards
11169,Great Soundtrack
11169,RPG
11169,First-Person
11169,Sci-fi
11169,Early Access
11169,role-playing
11169,Turn-Based
11169,Cyberpunk
11169,Dungeon Crawler
11169,Turn-Based Combat
11169,CRPG
11169,Grid-Based Movement
11169,in development
22998,Singleplayer
22998,Multiplayer
30112,FPS
30112,Violent
30112,Futuristic
30112,Crime
30112,Heist
30112,weapons
30112,future
30112,guns
30112,violence
30112,criminals
16757,Singleplayer
16757,2D
16757,Metroidvania
16297,Singleplayer
16297,steam-trading-cards
5605,party
5605,shoot
17280,Singleplayer
17280,steam-trading-cards
17280,Hidden Object
19368,Singleplayer
19368,Steam Achievements
19368,Full controller support
19368,steam-trading-cards
19368,Great Soundtrack
19368,2D
19368,Difficult
19368,Steam Leaderboards
19368,Fast-Paced
19368,GameMaker
57475,Singleplayer
57475,Multiplayer
57475,cooperative
39405,exclusive
39405,true exclusive
14475,Singleplayer
14475,Steam Achievements
14475,Atmospheric
14475,steam-trading-cards
14475,Great Soundtrack
14475,Story Rich
14475,First-Person
14475,Horror
14475,Funny
14475,Difficult
14475,Survival
14475,Dark
14475,Family Friendly
14475,Survival Horror
14475,Cute
14475,Memes
14475,Robots
14475,1990s
351828,First-Person
351828,Sci-fi
351828,Gore
351828,Classic
351828,Zombies
351828,Demons
351828,Mars
351828,hell
32674,Singleplayer
32674,Comedy
32674,Point & Click
32674,Dark Humor
32674,Pirates
23007,Singleplayer
23007,RPG
23007,exclusive
23007,true exclusive
23007,Pirates
2004,combat
2004,Music
2004,escape
2004,humor
2004,sound
2004,run
2004,rabbit
19996,Singleplayer
19996,Steam Achievements
19996,Steam Cloud
19996,steam-trading-cards
19996,2D
19996,Horror
19996,Female Protagonist
19996,Point & Click
19996,Nudity
19996,Dark Humor
19996,Hand-drawn
19996,Mechs
22728,Singleplayer
22728,Multiplayer
22728,Turn-Based
22728,Isometric
22728,missions
22728,mercenaries
22728,mercs
22728,campaign-editor
22728,overhead-view
21430,Singleplayer
21430,Steam Achievements
21430,Partial Controller Support
5568,Singleplayer
5568,Multiplayer
5568,Local Multiplayer
2249,online
2249,battle
2249,city
2249,night
522978,Singleplayer
522978,Fantasy
522978,Action-Adventure
522978,Hack and Slash
522978,Dungeon Crawler
16924,Singleplayer
16924,Steam Achievements
16924,Full controller support
16924,steam-trading-cards
16924,RPG
16924,2D
23935,exclusive
23935,true exclusive
1543,Singleplayer
1543,Steam Achievements
1543,Full controller support
1543,Steam Cloud
1543,steam-trading-cards
1543,Great Soundtrack
1543,Colorful
1543,Music
1543,Rhythm
60732,Singleplayer
60732,Full controller support
60732,Atmospheric
60732,Roguelike
60732,Dystopian
60732,2.5D
14654,Singleplayer
14654,steam-trading-cards
14584,Singleplayer
14584,Steam Cloud
14584,RPG
14584,Co-op
14584,Split Screen
14584,In-App Purchases
14584,Board Game
3484,Space
3484,planets
3484,defense
3484,tower
3484,invaders
388314,Not Specified
57891,Third-Person Shooter
57891,Battle Royale
57891,first-person shooter
57891,ios
57891,android-game
57891,ios-game
57891,android-games
57891,mobile-game
57891,ios-games
57891,android-mobile
4496,Singleplayer
47444,Singleplayer
47444,Free to Play
47444,VR
17047,Singleplayer
17047,Steam Achievements
17047,Steam Cloud
17047,steam-trading-cards
17047,Comedy
17047,Point & Click
17047,Captions available
17047,Comic Book
17047,Superhero
9777,Multiplayer
9777,First-Person
9777,FPS
9777,Online multiplayer
9777,Early Access
9777,War
9777,Realistic
9777,VR
9777,Military
9777,SteamVR Collectibles
292945,Singleplayer
292945,Steam Achievements
292945,Partial Controller Support
292945,Horror
11420,Singleplayer
11420,Steam Achievements
11420,steam-trading-cards
11420,Horror
11420,Free to Play
11420,Early Access
11420,VR
10508,Singleplayer
10508,Steam Achievements
10508,Steam Cloud
10508,steam-trading-cards
10508,RPG
10508,Difficult
10508,Ninja
10508,RPGMaker
10508,RPG Maker
51149,Singleplayer
51149,Violent
383800,Survival
383800,War
383800,combat
383800,Blood
383800,battle
383800,fight
383800,island
383800,unique
383800,defense
383800,invaders
8611,Singleplayer
8611,Steam Achievements
8611,Difficult
8611,Minimalist
9864,Singleplayer
9864,Multiplayer
9864,RPG
9864,Co-op
9864,Open World
9864,cooperative
9864,Third Person
9864,Partial Controller Support
9864,Sandbox
9864,Survival
9864,Early Access
9864,Realistic
9864,Team-Based
9864,Walking Simulator
9864,Valve Anti-Cheat enabled
9864,Hunting
9864,Dinosaurs
61218,Singleplayer
61218,Steam Achievements
61218,Full controller support
61218,Steam Cloud
61218,Atmospheric
61218,Co-op
61218,cooperative
61218,Online Co-Op
61218,Split Screen
61218,Local Co-Op
61218,Action-Adventure
61218,Controller
61218,Retro
61218,Character Customization
61218,Side Scroller
61218,Beat em up
61218,Character Action Game
61218,Martial Arts
27519,Singleplayer
27519,Multiplayer
27519,role-playing
27519,Perma Death
21375,Singleplayer
21375,Multiplayer
21375,Open World
15379,Singleplayer
15379,Full controller support
15379,Steam Cloud
15379,Horror
15379,Sandbox
376982,Singleplayer
376982,Steam Achievements
376982,Early Access
41456,Not Specified
357246,RPG
357246,Action-Adventure
357246,Anime
357246,exclusive
357246,JRPG
982711,Singleplayer
982711,Steam Achievements
982711,Full controller support
982711,Steam Cloud
982711,RPG
982711,2D
982711,Sci-fi
982711,Survival
982711,Pixel Graphics
982711,Controller
982711,Early Access
982711,Space
982711,Aliens
982711,Top-Down
982711,Roguelite
982711,Bullet Hell
982711,Top-Down Shooter
982711,Twin Stick Shooter
982711,Family Sharing
982711,Action Roguelike
982711,Gun Customization
428391,Singleplayer
428391,Steam Achievements
428391,Full controller support
428391,Steam Cloud
428391,RPG
428391,Third Person
428391,Fantasy
428391,Female Protagonist
428391,Free to Play
428391,Action RPG
428391,Hack and Slash
428391,Roguelike
428391,Roguelite
428391,Dungeon Crawler
428391,Masterpiece
428391,Action Roguelike
49282,Multiplayer
49282,Full controller support
49282,Online Co-Op
49282,Online multiplayer
50733,Singleplayer
50733,Steam Achievements
50733,VR
16588,Singleplayer
16588,RPG
16588,Horror
16588,Free to Play
16588,VR
49800,Singleplayer
14870,Singleplayer
14870,Multiplayer
14870,cooperative
14870,2D
14870,Split Screen
14870,Beat em up
267710,Singleplayer
267710,2D
267710,Fantasy
267710,Action-Adventure
267710,Dark
267710,Family Friendly
267710,Colorful
267710,combat
267710,Medieval
267710,achievements
267710,battle
267710,Cartoony
267710,Tower Defense
267710,Demons
267710,Cartoon
267710,Epic
267710,2D Fighter
267710,Tactical RPG
267710,secrets
267710,Trading Card Game
267710,humor
267710,defense
267710,boss
267710,tower
267710,train
267710,wizard
267710,2D-файтер
481905,Singleplayer
481905,Steam Achievements
481905,Atmospheric
481905,RPG
481905,Story Rich
481905,Funny
481905,Family Friendly
481905,Cute
481905,Colorful
481905,Crafting
481905,Building
481905,Management
481905,Relaxing
481905,Hand-drawn
481905,Resource Management
481905,Economy
481905,Cartoon
481905,nature
481905,Life Sim
787592,Not Specified
4406,Singleplayer
4406,Multiplayer
4406,Co-op
4406,cooperative
4406,Split Screen
4406,Hack and Slash
4406,Medieval
746,Multiplayer
746,War
746,Story
746,online
746,Music
746,destroy
746,Minigames
746,love
746,dance
19916,Singleplayer
19916,Steam Achievements
19916,Multiplayer
19916,Co-op
19916,Open World
19916,Partial Controller Support
19916,Horror
19916,Survival
19916,Free to Play
19916,Crafting
19916,Building
16741,Singleplayer
16741,Multiplayer
17523,Singleplayer
17523,Steam Achievements
17523,Atmospheric
17523,steam-trading-cards
17523,Partial Controller Support
17523,Horror
17523,FPS
17523,Difficult
17523,Survival
17523,stats
17523,Survival Horror
17523,Roguelike
17523,Procedural Generation
17523,Lovecraftian
3252,Singleplayer
3252,Steam Achievements
3252,Multiplayer
3252,Full controller support
3252,Steam Cloud
3252,RPG
3252,2D
3252,Retro
3252,role-playing
3252,Turn-Based
3252,controller support
3252,JRPG
18133,Multiplayer
18133,RPG
18133,Free to Play
18133,Anime
18133,mmo
18133,MMORPG
30669,Fantasy
30669,Story
30669,city
30669,Dragons
30669,party
30669,evil
30669,Shadows
30669,paper
311642,achievements
311642,battle
311642,Destruction
311642,skill
311642,future
311642,steam
311642,japan
945034,Singleplayer
945034,Steam Achievements
945034,Full controller support
945034,Steam Cloud
945034,RPG
945034,Story Rich
945034,Horror
945034,Funny
945034,Choices Matter
945034,Multiple Endings
945034,Story
945034,Visual Novel
945034,Surreal
945034,Dark Humor
945034,Romance
945034,Choose Your Own Adventure
945034,Dating Sim
945034,CRPG
945034,Interactive Fiction
945034,Supernatural
945034,Lovecraftian
945034,Psychological
945034,Dark Comedy
945034,philosophical
945034,elements
945034,princess
945034,demo
945034,choice
945034,kill
945034,concept
945034,novel
5684,cars
718167,Singleplayer
718167,Steam Achievements
718167,Steam Cloud
718167,Sandbox
718167,Free to Play
718167,Replay Value
718167,Crafting
718167,Isometric
718167,Building
718167,Management
718167,Robots
718167,Resource Management
718167,Economy
718167,City Builder
718167,Immersive Sim
718167,Design & Illustration
718167,Automation
718167,Time Management
718167,Автоматика
17796,Singleplayer
17796,Multiplayer
17796,steam-trading-cards
17796,Sandbox
17796,Historical
17796,Real-Time with Pause
17796,Grand Strategy
19875,Singleplayer
19875,Free to Play
19875,Pixel Graphics
19875,Early Access
19875,Retro
19875,Captions available
19875,Music
19875,Education
19875,Typing
19875,Software Training
13112,Singleplayer
13112,Steam Achievements
13112,2D
13112,Partial Controller Support
13112,Horror
13112,Female Protagonist
13112,Mystery
13112,Detective
13112,Kickstarter
16875,Singleplayer
16875,Steam Achievements
16875,steam-trading-cards
