game_id,platform
709110,Linux
704659,PC
694380,PC
700686,PC
694414,PC
694414,macOS
694414,Linux
702366,PC
690747,PC
678588,Linux
678588,PC
678588,macOS
681472,PC
683194,PC
692604,PC
677210,PC
663764,Linux
663764,PC
669359,PC
667716,PC
667783,Xbox One
667783,PC
650761,PC
647579,PC
649054,PC
649054,macOS
649054,Linux
649054,Android
638779,PC
638779,macOS
638779,Linux
627385,PC
625699,PC
630702,PC
597181,PC
597181,macOS
597181,Linux
608522,PC
605632,PC
598582,Linux
598582,PC
596887,PC
602313,PC
586223,iOS
586171,PC
578251,iOS
579566,PC
580060,macOS
580060,Linux
580060,PC
579556,PC
566565,Linux
566565,macOS
566565,PC
566565,iOS
571705,PC
571705,macOS
571705,Linux
570156,PC
556196,iOS
559029,PC
559029,macOS
541328,iOS
541273,PC
548042,PC
548042,macOS
536910,PC
536910,macOS
536910,Linux
532447,PC
525649,PC
523043,PC
520299,macOS
520299,Linux
520299,Nintendo DS
520299,PC
517369,PC
517369,macOS
517369,Linux
517369,iOS
518625,PC
496725,PC
499211,Linux
499211,macOS
499211,PC
498785,PC
496762,PC
496762,macOS
491750,PC
491750,macOS
491458,PC
491458,macOS
492254,PC
491647,PC
492091,PC
492070,PC
490624,PC
488416,PC
470377,PC
470377,macOS
470377,Linux
461796,iOS
457557,PC
430467,PC
430467,macOS
430522,iOS
427896,PC
427896,Linux
427896,macOS
427627,PC
427627,macOS
428018,PC
428021,PC
419709,PC
419709,macOS
419709,Android
420971,PC
392031,PC
392031,Nintendo Switch
385611,iOS
373645,PC
366295,PC
349322,PC
338424,iOS
14292,PC
306930,PC
306930,macOS
306930,Linux
294156,PC
297254,PC
298444,PC
297325,Linux
297325,PC
287327,macOS
287327,Linux
287327,PC
279052,PC
279052,macOS
282923,PC
282923,macOS
19961,PC
253253,PC
253253,macOS
253253,Linux
254601,Linux
254601,macOS
254601,PC
257069,macOS
257069,Linux
257069,PC
248449,PC
236295,PC
236295,macOS
236295,Linux
216331,PC
216331,macOS
92245,PC
90945,PC
90945,macOS
90945,Linux
91725,PC
91725,macOS
91725,Linux
4088,Dreamcast
4088,PlayStation
5070,PlayStation 3
8525,iOS
11431,PC
12243,macOS
12243,PC
12243,Linux
13295,PC
14035,PC
15828,macOS
15828,PC
15828,Linux
18653,PC
21049,PC
21049,macOS
21049,Linux
23289,PC
23289,Linux
23289,macOS
24676,Nintendo DS
25406,PC
25406,Nintendo DS
27788,PC
27788,Nintendo 3DS
27788,Android
27788,iOS
41171,PC
41171,macOS
41171,iOS
44816,PC
45931,macOS
45931,PC
46972,PC
46972,Linux
46972,macOS
49482,macOS
49482,Linux
49482,PC
49704,PC
51461,PC
60164,PC
60363,PC
60363,macOS
60363,Linux
60564,PC
60419,Linux
60419,macOS
60419,PC
60131,PC
60825,PC
61288,PC
61288,Linux
61985,Linux
61985,macOS
61985,PC
61452,PC
62085,Linux
62085,macOS
62085,PC
62640,Linux
62640,macOS
62640,PC
62902,PC
64422,PC
64629,macOS
64629,PC
64367,PC
64367,macOS
64531,PC
64531,macOS
64531,Linux
64404,PC
64745,PC
72887,iOS
72887,Android
73610,iOS
73323,iOS
73518,iOS
73441,iOS
73603,iOS
73314,iOS
73574,iOS
74040,Android
74040,iOS
73844,iOS
73964,iOS
73955,iOS
74384,Android
74384,iOS
998630,Linux
998630,macOS
998630,PC
998615,PC
999139,PC
999196,PC
999475,PC
1000881,Linux
1000881,macOS
1000881,PC
1000683,Linux
1000683,PC
1000842,Linux
1000842,macOS
1000842,PC
1000328,macOS
1000328,PC
1002268,PC
1003137,PC
1005985,Linux
1005985,macOS
1005985,PC
1005741,PC
995852,PC
994709,PC
997817,PC
996831,PC
996471,PC
996764,PC
997490,PC
998038,Linux
998038,PC
997414,PC
996105,PC
998611,PC
997874,Linux
997874,macOS
997874,PC
997451,PC
999098,Linux
999098,macOS
999098,PC
998716,Linux
998716,macOS
998716,PC
999100,PC
993625,PC
993101,Linux
993101,macOS
993101,PC
993275,PC
993783,PC
993896,PC
993541,Linux
993541,macOS
993541,PC
993599,PC
994696,Linux
994696,macOS
994696,PC
995737,Linux
995737,macOS
995737,PC
994118,Linux
994118,macOS
994118,PC
994528,PC
995391,macOS
995391,PC
996083,macOS
996083,PC
995487,PC
990467,Linux
990467,macOS
990467,PC
989832,PC
990653,PC
990574,macOS
990574,PC
990468,PC
990313,PC
990914,PC
992691,Linux
992691,PC
991968,PC
992156,Linux
992156,macOS
992156,PC
991316,PC
992164,Linux
992164,macOS
992164,PC
992545,Linux
992545,macOS
992545,PC
992167,PC
991042,macOS
991042,PC
993079,Linux
993079,macOS
993079,PC
986324,Linux
986324,macOS
986324,PC
987081,Linux
987081,PC
986887,macOS
986887,PC
986570,PC
986746,macOS
986746,PC
986782,PC
987912,Linux
987912,macOS
987912,PC
987004,PC
987398,PC
987930,PC
988334,Linux
988334,macOS
988334,PC
988716,PC
989034,Linux
989034,macOS
989034,PC
990496,PC
990081,PC
981203,PC
982185,PC
983299,PC
983235,PC
983327,PC
983401,PC
983596,PC
983666,Linux
983666,PC
984327,PC
984335,Linux
984335,macOS
984335,PC
984974,PC
985015,Linux
985015,macOS
985015,PC
985225,PC
984998,PC
985487,PC
986224,PC
979455,PC
979930,Linux
979930,macOS
979930,PC
979981,PC
980617,PC
980985,PC
980239,PC
981202,PC
980177,PC
980398,macOS
980398,PC
981089,macOS
981089,PC
981622,macOS
981622,PC
982337,PC
982849,macOS
982849,PC
981334,Linux
981334,PC
982687,Linux
982687,macOS
982687,PC
981692,Linux
981692,macOS
981692,PC
977301,Linux
977301,macOS
977301,PC
976993,PC
977171,PC
977684,PC
977586,PC
976971,PC
977936,Linux
977936,macOS
977936,PC
977896,PC
978206,PC
978607,PC
978898,PC
978703,Linux
978703,macOS
978703,PC
979878,PC
979798,PC
979706,Linux
979706,macOS
979706,PC
975279,Linux
975279,macOS
975279,PC
975782,PC
975550,PC
976515,PC
976128,PC
975877,PC
975872,macOS
975872,PC
976259,macOS
976259,PC
976395,PC
976427,PC
976965,PC
978169,PC
976893,PC
973722,Linux
973722,macOS
973722,PC
973725,Linux
973725,macOS
973725,PC
973276,Linux
973276,macOS
973276,PC
973673,PC
973498,PC
974102,PC
973813,Linux
973813,macOS
973813,PC
973976,PC
973855,PC
974400,PC
975160,PC
975493,PC
974837,PC
975503,Linux
975503,macOS
975503,PC
974866,Linux
974866,macOS
974866,PC
973263,Linux
973263,macOS
973263,PC
972230,PC
972240,PC
972185,PC
972267,macOS
972267,PC
972306,Linux
972306,macOS
972306,PC
972269,Linux
972269,macOS
972269,PC
972417,PC
972308,PC
972728,PC
972286,PC
972705,PC
973218,PC
973024,PC
973132,Linux
973132,macOS
973132,PC
973611,PC
968999,PC
968398,PC
969534,Linux
969534,PC
969138,PC
969067,PC
969650,PC
971216,PC
971354,Linux
971354,PC
971716,Linux
971716,macOS
971716,PC
971728,Linux
971728,PC
972127,PC
970657,PC
970658,PC
971304,PC
971583,PC
970934,PC
966839,PC
967278,Linux
967278,macOS
967278,PC
968138,PC
967766,PC
967481,Linux
967481,macOS
967481,PC
967499,PC
967839,Linux
967839,macOS
967839,PC
967761,PC
968244,Linux
968244,macOS
968244,PC
969245,PC
968820,PC
969510,PC
968947,Linux
968947,macOS
968947,PC
968669,Linux
968669,macOS
968669,PC
969001,PC
964321,Linux
964321,macOS
964321,PC
964813,PC
964810,Linux
964810,macOS
964810,PC
964682,PC
964835,PC
965017,Linux
965017,PC
965413,PC
965739,Linux
965739,macOS
965739,PC
966131,Linux
966131,macOS
966131,PC
965486,PC
966370,PC
965950,PC
967292,macOS
967292,PC
966528,Linux
966528,macOS
966528,PC
966930,PC
967012,Linux
967012,macOS
967012,PC
962447,PC
962567,PC
962507,PC
962554,macOS
962554,PC
963745,Linux
963745,macOS
963745,PC
964065,PC
963662,PC
963622,Linux
963622,PC
963320,PC
964028,PC
964096,PC
963892,Linux
963892,macOS
963892,PC
965157,PC
964804,PC
964169,PC
964660,Linux
964660,PC
960266,Linux
960266,macOS
960266,PC
961015,Linux
961015,macOS
961015,PC
961197,PSP
961197,PS Vita
961197,PC
960938,PC
961264,PC
960746,PC
961548,PC
961159,PC
961086,Linux
961086,PC
961496,macOS
961496,PC
962548,Linux
962548,macOS
962548,PC
962096,PC
962833,PC
962733,Linux
962733,macOS
962733,PC
962910,PC
962434,Linux
962434,PC
959620,PC
953997,PC
957502,PC
959658,PC
955663,PC
957459,Linux
957459,PC
959673,PC
959663,Linux
959663,PC
957450,PC
960135,Linux
960135,macOS
960135,PC
959888,PC
960330,PC
960503,Linux
960503,PC
960743,PC
959764,Linux
959764,macOS
959764,PC
934447,PC
939830,PC
939834,PC
941485,PC
941471,PC
941497,PC
943537,PC
946570,PC
941481,Linux
941481,PC
944972,PC
947465,Linux
947465,macOS
947465,PC
952031,PC
949936,PC
952100,PC
946594,Linux
946594,macOS
946594,PC
946591,PC
925082,Linux
925082,PC
926770,Linux
926770,macOS
926770,PC
925060,PC
925069,macOS
925069,PC
926720,PC
934512,Linux
934512,macOS
934512,PC
932388,PC
932639,PC
934445,PC
934457,PC
936449,Linux
936449,macOS
936449,PC
934453,PC
934432,PC
934452,PC
934592,Linux
934592,PC
909815,PC
907371,PC
911441,macOS
911441,PC
907379,PC
911521,PC
911528,PC
917863,PC
916506,Linux
916506,macOS
916506,PC
914856,Linux
914856,macOS
914856,PC
923060,Linux
923060,macOS
923060,PC
917856,Linux
917856,macOS
917856,PC
916468,PC
916482,PC
916482,Linux
925109,PC
925055,PC
882978,PC
881228,PC
879567,Linux
879567,macOS
879567,PC
887790,PC
886258,PC
884081,Linux
884081,PC
884725,Linux
884725,macOS
884725,PC
889896,PC
894478,Linux
894478,macOS
894478,PC
894471,PC
889924,PC
900172,PC
901627,PC
898398,PC
868114,PC
872840,PC
868173,PC
868129,PC
871236,PC
871189,PC
874436,PC
879649,PC
883003,PC
876490,PC
881210,PC
876499,PC
883038,Linux
883038,macOS
883038,PC
875658,PC
842443,macOS
842443,PC
838192,PC
840826,PC
850679,PC
849475,PC
849449,PC
850752,PC
856182,PC
854360,PC
854427,Linux
854427,macOS
854427,PC
857640,PC
865056,Linux
865056,PC
868929,PC
868929,Web
868929,macOS
828472,PS Vita
823621,PC
828469,Nintendo Switch
828469,PlayStation 4
828469,PS Vita
828469,PC
828470,PS Vita
828470,PC
828479,PS Vita
828481,PSP
828481,PC
828481,PS Vita
831825,PS Vita
831825,PC
831827,PS Vita
831827,PC
831818,PS Vita
831818,PC
831828,PS Vita
831828,Nintendo Switch
831828,PC
833562,Linux
833562,macOS
833562,PC
831819,PS Vita
831819,Nintendo Switch
828477,PS Vita
828480,PS Vita
833451,PC
831873,PC
791651,PS Vita
791651,Nintendo Switch
791651,PC
801035,PC
802524,Linux
802524,PC
804997,iOS
806957,PC
810521,Linux
810521,macOS
810521,PC
806955,PC
812190,PC
813556,PC
818050,PC
817995,PC
823561,PC
761433,PC
761408,PC
772565,Linux
772565,macOS
772565,PC
776323,PC
776338,PC
776303,PC
776339,PC
778184,PC
778183,PC
779882,macOS
779882,PC
787779,iOS
791764,PC
745820,PC
745770,PC
748664,PC
750328,PC
750310,PC
752072,PC
752072,macOS
752064,PC
752118,PC
752142,PC
759900,PC
759900,macOS
769446,macOS
769446,PC
771286,PC
734677,PC
736219,PC
736334,PC
736246,PC
738066,PC
739571,PC
741599,PC
741712,PC
743434,PC
743551,PC
743491,PC
743600,PC
745779,PC
748219,Linux
748219,macOS
748219,PC
711034,PC
704665,PC
704665,macOS
704492,PC
704758,macOS
704758,PC
702355,PC
712673,PC
717035,PC
717035,macOS
717035,Linux
724098,PC
724083,macOS
724083,Linux
724083,PC
725564,Linux
725564,macOS
725564,PC
723977,PC
729306,PC
651434,macOS
651434,PC
651434,iOS
664995,PC
674208,PC
673850,Linux
673850,macOS
673850,PC
678608,PC
681565,PC
681565,macOS
681565,Linux
684980,PC
692584,PC
694389,PC
694389,macOS
694389,Linux
697543,PC
613552,PC
613552,Linux
627532,PC
625763,PC
625705,PC
625705,Linux
624402,PC
628242,macOS
628242,PC
630820,Web
630820,PC
633434,PC
641749,macOS
641749,PC
640245,PC
647565,PC
650929,PC
579557,PC
586094,PC
586094,Linux
585974,PC
585974,macOS
585974,Linux
586126,PC
586126,macOS
586126,Linux
594399,PC
594399,macOS
594399,Linux
593302,PC
593359,PC
593327,PC
610243,PC
608649,PC
608649,Linux
611695,PC
607380,PC
613588,iOS
540065,PC
546528,PC
545074,PC
545074,macOS
551288,PC
552961,PC
552996,PC
563399,PC
557724,PC
557759,PC
557759,macOS
557707,PC
557707,macOS
557707,Linux
570153,PC
576457,iOS
576457,PC
576457,macOS
581102,PC
581102,macOS
581102,Linux
516809,Linux
516809,PC
514956,Linux
514956,macOS
514956,PC
518630,PC
523135,PC
523145,PC
527429,PC
534217,PC
534217,macOS
534217,Linux
530525,PC
534652,PC
534652,macOS
535548,PC
535681,PC
536903,PC
540068,PC
491974,PC
491974,Linux
491410,PC
491370,PC
491225,PC
491756,PC
491240,PC
492108,PC
492110,PC
491715,PC
492234,PC
492234,Linux
502142,PC
505932,PC
504897,PC
508562,iOS
510037,PC
484749,PC
484918,PC
484918,macOS
484918,Linux
484661,PC
485180,PC
490474,PC
490654,PC
490441,PC
490841,PC
491019,PC
491012,PC
491012,Nintendo Switch
491267,PC
491275,PC
491204,PC
427594,PC
428246,PC
428267,PC
428267,macOS
428267,Linux
428358,PC
428751,PC
430374,PC
430449,PC
430449,macOS
446916,iOS
450742,PC
450742,macOS
450742,Linux
455219,PC
386510,PC
386536,PC
386536,Linux
388965,PC
392046,PC
392046,Nintendo Switch
393563,PC
397073,Web
395956,PC
401133,PC
401133,macOS
401133,Linux
350830,PC
350830,Linux
350835,PC
363589,PC
363589,macOS
363589,Linux
368568,PC
368165,PC
370237,PC
373604,PC
374019,macOS
374019,PC
374019,Linux
295025,PC
295025,macOS
295025,Linux
301293,PC
316485,Web
321254,PC
326590,PC
325015,PC
328692,iOS
328694,iOS
331993,PSP
331993,PlayStation 3
331993,PS Vita
336049,Nintendo 3DS
349666,PC
246920,iOS
246920,macOS
254792,iOS
255847,PC
268316,PC
270773,PC
281922,PC
283996,PC
293628,PC
297431,iOS
103766,PC
103766,macOS
164142,PC
164142,macOS
233970,PC
233970,macOS
233970,Linux
236711,Linux
236711,macOS
236711,PC
236819,PC
240125,Android
240125,iOS
238796,Linux
238796,PC
238796,macOS
240123,Nintendo Switch
240123,PS Vita
240123,Android
240123,iOS
244791,PC
244791,macOS
244756,PC
244756,macOS
244767,macOS
244767,PC
84235,iOS
90535,PC
90412,Web
90412,PC
90580,PC
90580,macOS
90580,Linux
90935,PC
90935,macOS
90935,Linux
90939,PC
90939,macOS
92288,PC
92288,macOS
92288,Linux
9027,macOS
9027,PC
9027,iOS
982541,macOS
982541,PC
982435,PC
982399,Linux
982399,macOS
982399,PC
982500,Linux
982500,PC
982551,PC
982492,PC
73795,iOS
73270,iOS
73623,iOS
72443,iOS
988125,PC
988182,PC
988113,Linux
988113,macOS
988113,PC
988200,Linux
988200,macOS
988200,PC
988413,Linux
988413,PC
988997,Linux
988997,macOS
988997,PC
988851,PC
988858,PC
989207,Linux
989207,macOS
989207,PC
988903,PC
989005,PC
989120,PC
989238,PC
989003,PC
984747,Linux
984747,macOS
984747,PC
984708,Linux
984708,macOS
984708,PC
984849,macOS
984849,PC
984118,PC
985277,PC
985211,PC
985155,Linux
985155,macOS
985155,PC
985308,PC
985242,PC
985408,PC
985297,PC
985358,PC
986641,PC
62084,PC
62084,macOS
63156,PC
982487,Linux
982487,PC
982421,PC
982734,PC
983278,Linux
983278,PC
982762,macOS
982762,PC
983281,PC
983331,PC
983507,PC
983297,PC
983001,Linux
983001,macOS
983001,PC
984150,PC
984234,PC
984336,PC
985689,PC
985630,PC
985964,PC
986032,Linux
986032,PC
985961,PC
985526,Linux
985526,macOS
985526,PC
986062,macOS
986062,PC
986381,PC
986249,macOS
986249,PC
986285,PC
986619,PC
986629,PC
60350,Linux
60350,macOS
60350,PC
60133,PC
61427,PC
1005295,PC
1005234,Linux
1005234,macOS
1005234,PC
1004890,PC
1005202,Linux
1005202,macOS
1005202,PC
1005744,PC
1006359,Linux
1006359,macOS
1006359,PC
1006592,Linux
1006592,macOS
1006592,PC
1006904,PC
1006127,PC
1005691,macOS
1005691,PC
1006687,PC
1006738,PC
985867,PC
985640,PC
1003287,Linux
1003287,macOS
1003287,PC
1003451,PC
1003381,PC
1003380,PC
1004027,macOS
1004027,PC
1004590,PC
1004575,Linux
1004575,PC
1004085,PC
1004461,PC
1004159,PC
1004589,PC
1003967,Linux
1003967,PC
1005307,PC
1001355,PC
1001515,PC
1001439,Linux
1001439,macOS
1001439,PC
1001727,PC
1001764,PC
1001795,Linux
1001795,macOS
1001795,PC
1002408,PC
1002214,Linux
1002214,macOS
1002214,PC
1002438,PC
1002057,PC
1002604,PC
1002303,PC
1002941,PC
1003432,PC
1003445,PC
1000086,macOS
1000086,PC
1000186,macOS
1000186,PC
1000200,PC
1000375,macOS
1000375,PC
1000453,PC
1000096,Linux
1000096,macOS
1000096,PC
1000301,PC
1000373,Linux
1000373,macOS
1000373,PC
1000674,Linux
1000674,macOS
1000674,PC
1000640,PC
1000980,PC
1000975,PC
1001152,PC
1001198,Linux
1001198,macOS
1001198,PC
1001316,PC
998484,Linux
998484,macOS
998484,PC
998595,Linux
998595,macOS
998595,PC
998987,PC
998987,PlayStation 4
998987,Nintendo Switch
998574,PC
998746,PC
998832,PC
998848,PC
999243,PC
999480,PC
999530,macOS
999530,PC
999261,PC
999606,PC
999898,PC
999838,Linux
999838,macOS
999838,PC
999777,PC
999999,PC
997876,Linux
997876,macOS
997876,PC
997814,PC
997845,PC
997938,PC
998014,PC
997731,PC
997784,Linux
997784,PC
997712,PC
998415,Linux
998415,macOS
998415,PC
998232,PC
998198,Linux
998198,macOS
998198,PC
998197,Linux
998197,macOS
998197,PC
998346,Linux
998346,macOS
998346,PC
998353,Linux
998353,macOS
998353,PC
998427,PC
998206,PC
997191,PC
997127,PC
997197,PC
997583,PC
997516,PC
997128,PC
997089,PC
997956,PC
997773,Linux
997773,macOS
997773,PC
997979,PC
997804,PC
997728,PC
997822,PC
997718,PC
997718,Nintendo Switch
997718,macOS
997739,PC
996923,macOS
996923,PC
996543,PC
996510,PC
996881,PC
996702,PC
996508,PC
996626,PC
996834,PC
996810,Linux
996810,macOS
996810,PC
996828,macOS
996828,PC
996958,Linux
996958,macOS
996958,PC
996644,Linux
996644,macOS
996644,PC
997245,Linux
997245,macOS
997245,PC
997085,PC
997426,PC
995664,Linux
995664,macOS
995664,PC
995913,PC
995844,macOS
995844,PC
995980,Linux
995980,macOS
995980,PC
995968,PC
995960,PC
995876,PC
995995,Linux
995995,macOS
995995,PC
996132,PC
996047,PSP
996047,PC
996281,Linux
996281,macOS
996281,PC
996322,Linux
996322,macOS
996322,PC
996210,PC
996190,PC
994514,PC
994613,PC
994642,PC
995021,Linux
995021,macOS
995021,PC
995218,Linux
995218,macOS
995218,PC
994664,macOS
994664,PC
994715,macOS
994715,PC
994940,PC
994614,PC
994958,PC
994923,PC
994995,PC
995106,Linux
995106,macOS
995106,PC
995417,PC
993815,macOS
993815,PC
993784,PC
993965,macOS
993965,PC
993983,macOS
993983,PC
993940,PC
994180,PC
994094,PC
994104,PC
994212,PC
994232,PC
994121,Linux
994121,macOS
994121,PC
994290,Linux
994290,macOS
994290,PC
994545,macOS
994545,PC
994313,PC
994414,PC
994348,Linux
994348,macOS
994348,PC
992729,Linux
992729,PC
992925,PC
993026,PC
993379,Linux
993379,macOS
993379,PC
993278,Linux
993278,macOS
993278,PC
993196,PC
993135,PC
993146,PC
993580,PC
993495,Linux
993495,macOS
993495,PC
993585,PC
993693,PC
993714,PC
991612,PC
991805,Linux
991805,macOS
991805,PC
991800,PC
992083,Linux
992083,macOS
992083,PC
991879,macOS
991879,PC
992517,PC
991957,PC
992374,PC
992092,Linux
992092,macOS
992092,PC
992088,Linux
992088,macOS
992088,PC
992701,PC
992915,Linux
992915,macOS
992915,PC
992684,Linux
992684,PC
992724,PC
990755,PC
990715,PC
990779,PC
990770,PC
991177,PC
990985,macOS
990985,PC
991265,PC
991353,Linux
991353,macOS
991353,PC
991315,Linux
991315,macOS
991315,PC
991746,PC
991736,PC
991642,PC
991741,PC
991443,PC
988934,PC
989640,Linux
989640,macOS
989640,PC
989299,PC
989373,PC
989858,Linux
989858,PC
989520,PC
989827,PC
989973,PC
990273,PC
990200,macOS
990200,PC
990626,PC
990198,PC
990354,PC
990215,PC
64201,Linux
64201,PC
64201,macOS
60653,PC
983578,PC
983646,PC
983826,PC
983830,PC
983961,PC
984096,PC
984365,PC
985325,Linux
985325,macOS
985325,PC
985196,Linux
985196,macOS
985196,PC
988525,PC
988726,PC
988427,PC
988694,PC
986475,Linux
986475,macOS
986475,PC
986438,Linux
986438,macOS
986438,PC
986856,PC
986877,macOS
986877,PC
987187,Linux
987187,macOS
987187,PC
987066,Linux
987066,macOS
987066,PC
987079,PC
986796,PC
986935,PC
986977,PC
987303,PC
987071,Linux
987071,macOS
987071,PC
62821,PC
62821,macOS
62821,Linux
63913,PC
63939,PC
1006905,PC
1006905,PlayStation 4
1006905,PlayStation 5
1006905,Xbox One
1006905,Xbox Series S/X
1006905,Nintendo Switch
1006906,PC
1006906,PlayStation 5
1006906,Nintendo Switch
1006907,PC
1006907,Xbox Series S/X
1006908,PC
1006908,PlayStation 4
1006908,PlayStation 5
14096,macOS
14096,PC
14096,Linux
428315,PC
350412,PC
779852,PC
22418,PC
15446,PC
5170,3DO
5170,SEGA Saturn
5170,PC
5170,PlayStation
21437,PC
57816,PlayStation
57049,Wii
57049,PC
57049,iOS
57049,Genesis
316856,PC
419890,PC
419890,Nintendo Switch
419890,Xbox One
20365,PC
13130,PC
46393,iOS
46393,Android
46393,PC
62134,Android
62134,PC
62134,iOS
13017,PC
353493,PC
966906,PC
966906,PlayStation 5
16218,macOS
16218,PC
371826,PC
371826,Nintendo Switch
392381,PC
407566,Nintendo Switch
407566,PlayStation 4
407566,PC
407566,Xbox One
868099,PC
797955,Linux
797955,PC
13003,PlayStation 4
13003,PC
13003,Linux
13003,macOS
21204,PC
21204,macOS
14073,iOS
14073,PC
542592,PC
20105,macOS
20105,PC
20105,Linux
24239,GameCube
24239,Nintendo Switch
24239,Wii U
24239,Wii
983717,Nintendo Switch
15021,PlayStation 4
15021,Nintendo Switch
15021,Xbox One
15021,PC
20941,PC
28923,Xbox 360
20290,macOS
20290,PC
20290,Linux
62076,macOS
62076,Linux
62076,PC
5362,PC
5362,PlayStation 3
5362,Nintendo DS
51225,PC
5548,Xbox 360
5548,PlayStation 3
223758,iOS
223758,Android
223758,PC
20232,macOS
20232,PC
20232,Linux
14555,macOS
14555,PC
14555,Linux
14555,Android
14555,iOS
49076,PC
17622,Linux
17622,macOS
17622,PC
11404,macOS
11404,PC
11404,Linux
11581,macOS
11581,PC
11581,Linux
302916,Xbox One
302916,Nintendo Switch
302916,PC
19856,PC
19434,macOS
19434,Linux
19434,PC
22805,PC
23106,PC
52055,PC
49240,Xbox One
49240,PlayStation 4
49240,Nintendo Switch
49240,macOS
49240,PC
50178,PC
28333,Xbox 360
55278,Game Boy
685021,PlayStation 5
685021,Xbox Series S/X
685021,PlayStation 4
685021,PC
685021,Xbox One
685021,Nintendo Switch
14347,Linux
14347,PC
14347,macOS
22319,PC
19029,macOS
19029,PC
19029,Linux
61184,PC
21831,Android
21831,PC
21831,iOS
513920,macOS
513920,Linux
513920,PC
28056,PC
471033,Xbox One
471033,PlayStation 4
13642,PC
17125,PC
605543,PC
16567,macOS
16567,PC
17485,PC
59674,PC
802434,Xbox Series S/X
802434,PlayStation 4
802434,PC
802434,Xbox One
802434,PlayStation 5
250011,PC
250011,Linux
12184,PlayStation 4
12184,Xbox One
12184,Nintendo Switch
12184,PC
12184,Linux
12184,macOS
4277,PS Vita
4277,Xbox 360
4277,PlayStation 3
761343,PC
761343,Nintendo Switch
761343,PlayStation 5
761343,PlayStation 4
761343,Xbox Series S/X
663740,PC
663740,Nintendo Switch
663740,Xbox Series S/X
663740,Xbox One
663740,PlayStation 4
663740,PlayStation 5
28845,Xbox 360
28845,PlayStation 3
5394,PlayStation 3
5394,Xbox 360
5394,Wii
5394,Xbox One
766955,PC
766955,Web
16945,macOS
16945,PC
16945,Linux
30891,PC
9987,PC
9987,macOS
9987,Linux
61907,Nintendo Switch
61907,PC
266217,PC
51545,PC
277994,PlayStation 4
277994,PC
21190,macOS
21190,PC
12138,PlayStation 4
12138,Nintendo Switch
12138,PC
9573,PC
46521,PC
58534,PlayStation 3
58534,PlayStation 2
58534,Xbox 360
58534,Wii
58534,PC
19696,PC
10692,PC
23489,PC
22175,PC
517,PC
517,Xbox One
517,iOS
517,macOS
517,Linux
517,Android
13116,PC
16951,PC
797883,PC
797883,PlayStation 5
976005,PC
976005,PlayStation 5
14556,Android
14556,PC
53089,PlayStation
30319,PC
54260,Neo Geo
54260,Classic Macintosh
54260,Game Gear
54260,SNES
54260,SEGA CD
54260,Xbox One
54260,iOS
54260,PC
54260,macOS
54260,Linux
54260,Nintendo Switch
54260,Wii
54260,Xbox 360
54260,PlayStation 4
54260,Android
54373,Nintendo 64
61535,Linux
61535,macOS
61535,PC
14040,PC
54303,Xbox One
54303,Nintendo Switch
54303,Wii
54303,Neo Geo
54303,PSP
54303,PlayStation 4
54303,Game Boy
54303,Game Gear
54303,SEGA CD
54303,PlayStation 3
54303,SNES
54303,3DO
54303,Genesis
54303,Xbox Series S/X
313764,PC
404502,PlayStation 4
404502,PC
404502,Xbox One
918,PlayStation 4
918,PC
22385,Xbox One
22385,PC
972271,macOS
972271,PC
60539,PC
27945,Nintendo 3DS
27945,Nintendo Switch
23958,Wii U
23958,Wii
19431,macOS
19431,PC
19431,Linux
13395,Android
13395,iOS
13395,macOS
13395,PC
13395,Linux
5617,PlayStation 3
5617,Xbox 360
360,PSP
364811,PC
364811,Xbox One
364811,Xbox Series S/X
364811,PlayStation 5
364811,PlayStation 4
21329,PC
586124,PC
49246,PC
49246,Linux
49246,macOS
45709,Nintendo Switch
45709,Linux
45709,PC
45709,macOS
23006,PC
20188,Wii U
20188,Xbox One
20188,Nintendo 3DS
20188,Nintendo Switch
20188,PlayStation 4
20188,PC
20188,Linux
20188,macOS
17693,macOS
17693,PC
17693,Linux
17693,Android
18976,PC
19815,PC
19162,macOS
19162,PC
19162,Linux
823549,PlayStation 4
823549,Nintendo Switch
823549,PC
823549,Xbox One
823549,PlayStation 5
823549,Xbox Series S/X
28913,Xbox 360
10240,macOS
10240,Linux
10240,PC
973384,PlayStation 4
973384,PlayStation 5
1525,Xbox One
1525,PlayStation 3
1525,PlayStation 4
1525,PC
499350,macOS
499350,PC
499350,iOS
499350,Android
13266,PC
21081,Android
21081,PC
21081,iOS
28279,Atari ST
28279,Classic Macintosh
28279,Atari 5200
28279,Apple II
28279,Atari 8-bit
28279,Game Boy
28279,Atari 7800
28279,NES
28279,Atari 2600
28279,Xbox 360
28279,PC
13967,PC
20580,PC
35205,PC
43960,PC
43960,Linux
43960,macOS
9901,PC
16015,PC
10562,macOS
10562,PC
10562,Linux
28950,PlayStation 3
28950,Xbox 360
10804,PC
20389,macOS
20389,PC
20389,Linux
49707,PC
690,PC
690,PlayStation 4
690,PS Vita
20859,PC
20859,iOS
20859,Android
20859,Nintendo Switch
12105,PC
12105,Xbox One
10714,PC
163,Linux
163,iOS
163,macOS
163,PC
22105,Linux
22105,Xbox One
22105,PlayStation 4
22105,Nintendo Switch
22105,macOS
22105,PC
45488,PC
54102,NES
51102,macOS
51102,PC
51102,iOS
