game_id,store
58351,Nintendo Store
1055,itch.io
1055,Steam
1055,Google Play
1055,App Store
279033,Steam
279033,App Store
279033,Google Play
18296,Steam
19755,Steam
34811,Google Play
34811,App Store
14153,Steam
17634,Steam
20121,Steam
437062,Nintendo Store
437062,PlayStation Store
437062,Steam
13591,Steam
313748,App Store
313748,Steam
313748,Xbox Store
61004,App Store
61004,Steam
60633,Steam
14659,Steam
13716,Steam
4529,PlayStation Store
4529,Nintendo Store
4529,Xbox 360 Store
4529,Steam
4529,GOG
4529,Xbox Store
22318,Steam
368,Steam
368,Google Play
368,App Store
571696,GOG
571696,Steam
796094,Steam
13186,App Store
13186,Steam
16220,App Store
16220,Steam
35818,Not Specified
5686,Xbox 360 Store
5686,PlayStation Store
5686,Nintendo Store
36858,Not Specified
616690,Steam
616690,GOG
46058,GOG
46058,Steam
15343,Steam
302977,App Store
302977,itch.io
302977,GOG
302977,PlayStation Store
302977,Xbox Store
302977,Steam
302977,Nintendo Store
302977,Epic Games
17212,Steam
14004,Steam
22872,GOG
58920,App Store
58920,Steam
11544,Steam
50119,Nintendo Store
50119,Steam
50119,Xbox Store
61584,PlayStation Store
61584,Steam
285650,Xbox Store
617209,Steam
277932,Steam
277932,GOG
452664,GOG
452664,Steam
452664,Xbox Store
570171,GOG
570171,Nintendo Store
570171,Steam
914795,Steam
992,PlayStation Store
992,Steam
17260,Steam
17260,Google Play
17992,App Store
17992,Steam
2430,PlayStation Store
2430,Steam
37923,Steam
2506,PlayStation Store
16529,Steam
53461,Nintendo Store
776267,Steam
39187,Steam
48930,PlayStation Store
48930,Steam
16558,Steam
23308,Xbox Store
23308,PlayStation Store
38991,Xbox 360 Store
18079,Steam
18079,App Store
18079,Nintendo Store
331009,Not Specified
387244,Steam
36390,Not Specified
12690,Steam
17045,Steam
17045,GOG
26174,Xbox 360 Store
26174,Nintendo Store
16298,Steam
969003,Steam
14652,Steam
28526,Xbox 360 Store
28458,Steam
28458,Xbox 360 Store
44215,PlayStation Store
44215,Xbox Store
44215,Steam
20007,Steam
17939,Steam
295094,PlayStation Store
295094,Steam
295094,Xbox Store
20023,App Store
20023,Xbox Store
20023,Steam
20023,Google Play
571689,Steam
571689,GOG
963212,Xbox Store
963212,PlayStation Store
963212,Steam
387242,Steam
387242,itch.io
387242,GOG
5591,PlayStation Store
5591,Steam
5591,Xbox 360 Store
22346,Steam
11100,Steam
9846,Steam
9846,Xbox Store
5143,GOG
5143,PlayStation Store
419293,GOG
419293,Nintendo Store
419293,Xbox Store
419293,PlayStation Store
419293,Steam
5160,PlayStation Store
1515,App Store
1515,Steam
1515,GOG
62238,GOG
62238,Steam
62238,Nintendo Store
20355,Steam
20355,Google Play
19849,Steam
13908,App Store
13908,itch.io
13908,Steam
13908,GOG
14102,Steam
520350,Steam
520350,Epic Games
520350,PlayStation Store
520350,Xbox Store
520350,App Store
19344,Steam
428046,Steam
13492,Steam
13492,itch.io
827,App Store
827,Steam
827,Google Play
19918,Steam
20107,Steam
19651,PlayStation Store
19651,Xbox 360 Store
19651,Steam
18995,Steam
11906,Steam
11906,App Store
17141,GOG
17141,Steam
266205,PlayStation Store
266205,GOG
266205,Xbox Store
266205,Nintendo Store
266205,Steam
17895,GOG
17895,Steam
3749,PlayStation Store
3749,Steam
3749,Xbox 360 Store
20197,Steam
15445,GOG
15445,Steam
20651,App Store
20651,Steam
44791,PlayStation Store
16628,App Store
16628,GOG
16628,Google Play
16628,Steam
2928,PlayStation Store
2928,Xbox Store
2928,Steam
2928,Nintendo Store
21241,Steam
11023,Steam
15334,Steam
269532,App Store
269532,Steam
13612,App Store
13612,Steam
13612,Google Play
27159,Nintendo Store
28383,Xbox 360 Store
14741,Steam
311735,GOG
311735,Steam
311735,App Store
10561,Steam
981791,Steam
981791,App Store
981791,Epic Games
17541,Steam
51622,Steam
678592,Xbox Store
678592,Nintendo Store
678592,Steam
16598,Steam
969496,Steam
19498,Epic Games
19498,GOG
19498,Steam
8096,Steam
8096,App Store
5883,Steam
5883,Nintendo Store
5883,Google Play
5883,App Store
21460,Steam
12394,Steam
15593,Steam
6320,App Store
6320,Steam
7087,GOG
7087,Steam
7087,App Store
18341,Steam
5567,PlayStation Store
5567,Xbox 360 Store
16522,Steam
428077,Steam
4391,PlayStation Store
4391,Steam
4391,Xbox 360 Store
4391,Nintendo Store
254576,Steam
15964,Steam
15964,itch.io
257385,Steam
537745,Steam
537745,GOG
20214,Steam
16447,GOG
16447,Steam
51489,Xbox Store
51489,PlayStation Store
3525,PlayStation Store
3525,Steam
3525,Xbox 360 Store
14577,Steam
22427,Steam
3275,Xbox Store
3275,Xbox 360 Store
14090,Steam
15968,Nintendo Store
15968,PlayStation Store
15968,GOG
15968,Steam
536941,Steam
11615,Nintendo Store
11615,Steam
11615,PlayStation Store
14769,Steam
20772,GOG
20772,Steam
892898,Xbox Store
892898,PlayStation Store
892898,Epic Games
892898,Steam
46979,Steam
20198,Steam
16910,Steam
25178,Nintendo Store
20780,Steam
28292,Xbox 360 Store
13033,Steam
442866,Nintendo Store
28392,Steam
28392,Epic Games
28392,Xbox 360 Store
42257,Not Specified
13125,Steam
3007,App Store
3007,PlayStation Store
274763,Steam
49376,GOG
49376,Steam
49376,Xbox Store
15795,Steam
12974,Steam
17786,Steam
17786,GOG
22792,GOG
269354,Steam
269354,App Store
269354,itch.io
32232,itch.io
32232,App Store
32232,GOG
32232,Google Play
19575,Steam
19575,GOG
13239,Steam
18282,Steam
58701,PlayStation Store
58701,Xbox Store
28546,Xbox 360 Store
28546,PlayStation Store
19529,Steam
19529,GOG
20663,Steam
257237,PlayStation Store
17709,Steam
19260,Steam
270757,GOG
270757,Steam
442869,PlayStation Store
442869,Xbox Store
442869,Steam
442869,Nintendo Store
16195,Steam
16195,PlayStation Store
2564,PlayStation Store
17943,GOG
17943,Steam
15476,Steam
19242,Steam
14079,PlayStation Store
14079,Steam
14079,GOG
14079,Xbox Store
1916,Xbox Store
1916,Steam
1916,PlayStation Store
1916,Google Play
1916,App Store
1916,Nintendo Store
911543,PlayStation Store
911543,Epic Games
911543,Steam
911543,GOG
254547,Steam
254547,GOG
10636,Steam
17821,Steam
427892,Steam
674334,GOG
674334,Steam
674334,Xbox Store
804768,Steam
16643,Steam
3778,PlayStation Store
3778,Steam
15897,Steam
15897,itch.io
772603,Steam
24138,Nintendo Store
9762,Steam
2071,Steam
2071,PlayStation Store
6579,Steam
6579,Google Play
6579,App Store
16509,Steam
1505,Xbox Store
1505,Steam
16459,Steam
14880,Steam
14880,GOG
14691,Steam
14691,Nintendo Store
14691,Google Play
14691,App Store
650667,Epic Games
650667,Nintendo Store
650667,Steam
650667,GOG
966216,Steam
966216,Epic Games
966216,Nintendo Store
19171,Steam
19171,GOG
9851,Steam
9851,GOG
29839,Not Specified
16054,Steam
748636,Google Play
748636,App Store
748636,Steam
28170,Steam
964000,Steam
6628,PlayStation Store
6628,itch.io
6628,Steam
6628,Xbox Store
961200,GOG
961200,Steam
961200,PlayStation Store
961200,Epic Games
16433,GOG
16433,Steam
311820,Steam
311820,App Store
311820,Google Play
4885,PlayStation Store
4885,Steam
4885,Xbox 360 Store
44377,PlayStation Store
44377,Steam
44377,Nintendo Store
44377,Xbox Store
44377,Epic Games
304182,PlayStation Store
304182,Nintendo Store
304182,Steam
304182,Xbox Store
304182,App Store
304182,GOG
46232,PlayStation Store
46232,Nintendo Store
46232,Steam
17619,Steam
392411,Steam
18528,itch.io
18528,Steam
17797,GOG
17797,Steam
18630,GOG
18630,Steam
13160,Steam
50771,Steam
8665,App Store
8665,Steam
3176,PlayStation Store
3176,Steam
3176,Nintendo Store
4004,PlayStation Store
4004,Steam
13277,App Store
13277,Steam
13277,itch.io
26042,Nintendo Store
647625,Steam
647625,Xbox Store
351003,GOG
351003,Steam
295080,Steam
295080,GOG
3593,PlayStation Store
3593,Xbox Store
3593,Xbox 360 Store
2105,Steam
2105,App Store
802170,Steam
62351,PlayStation Store
62351,Steam
1300,App Store
1300,Steam
1300,Google Play
12034,Steam
23522,Steam
12592,Steam
15173,Steam
15303,Steam
15303,itch.io
7527,Steam
7527,Google Play
7527,App Store
7527,GOG
802455,Steam
415364,itch.io
415364,Steam
415364,GOG
415364,Xbox Store
373511,Nintendo Store
4774,PlayStation Store
4774,Xbox 360 Store
231,PlayStation Store
231,Steam
21147,Steam
52879,Not Specified
836798,GOG
836798,Steam
18547,Steam
20467,Steam
5145,PlayStation Store
5145,Steam
62657,Epic Games
62657,PlayStation Store
62657,Steam
62657,Nintendo Store
62657,Xbox Store
24961,Nintendo Store
14975,Steam
14975,Nintendo Store
14975,Google Play
14975,App Store
3227,PlayStation Store
3227,Steam
326219,Steam
326219,Xbox Store
326219,PlayStation Store
326219,GOG
326219,Epic Games
17497,Nintendo Store
17497,Steam
17497,App Store
16900,Steam
3873,PlayStation Store
3873,Nintendo Store
840789,Steam
409543,itch.io
409543,Steam
20095,Steam
5808,Steam
5808,App Store
5808,Google Play
3034,PlayStation Store
3034,Xbox Store
15665,Steam
15508,Steam
7548,App Store
7548,Steam
9809,Steam
9809,GOG
10114,Steam
10114,GOG
10114,Nintendo Store
61148,GOG
61148,PlayStation Store
61148,Steam
65336,Steam
19589,Steam
19589,GOG
619944,Steam
22959,GOG
22959,Steam
60247,GOG
60247,Steam
618732,Steam
19571,Steam
19571,Xbox 360 Store
20111,Steam
20111,itch.io
16632,Steam
47463,PlayStation Store
47463,Steam
47463,Xbox Store
13607,Steam
15679,Steam
2407,PlayStation Store
51170,GOG
51170,Steam
17397,Steam
9435,PlayStation Store
9435,Steam
9435,Xbox Store
29276,Steam
17168,Nintendo Store
17168,App Store
17168,PlayStation Store
17168,Steam
19282,Steam
19282,GOG
21727,Steam
20638,Steam
14941,Steam
14941,itch.io
849517,GOG
849517,Xbox Store
849517,PlayStation Store
849517,Steam
496696,Steam
62506,Steam
62506,GOG
62506,Xbox Store
53460,Nintendo Store
399391,GOG
399391,Steam
247058,Steam
247058,PlayStation Store
247058,Xbox Store
247058,GOG
247058,Epic Games
247058,Nintendo Store
362880,Nintendo Store
362880,PlayStation Store
362880,GOG
362880,Steam
18456,Steam
20902,Steam
830039,GOG
830039,Steam
17492,Steam
17492,GOG
21047,Steam
16574,Steam
17592,Steam
576532,Xbox Store
576532,Steam
576532,Nintendo Store
576532,PlayStation Store
576532,Epic Games
21031,Steam
758571,GOG
758571,Steam
21432,Steam
11932,Steam
28696,Xbox 360 Store
11241,Steam
53747,Not Specified
616677,Steam
616677,Epic Games
616677,PlayStation Store
17296,Steam
17296,itch.io
17296,Xbox Store
9866,Steam
5607,Nintendo Store
5607,Xbox 360 Store
667649,Xbox Store
667649,Epic Games
667649,PlayStation Store
667649,GOG
667649,Steam
647660,GOG
647660,Steam
647660,Epic Games
17259,Steam
4495,Steam
4495,PlayStation Store
4495,Xbox 360 Store
12441,Steam
53506,Not Specified
10792,Steam
17144,Steam
2682,PlayStation Store
2682,Steam
393544,Steam
34801,Not Specified
525,App Store
525,PlayStation Store
525,Xbox Store
525,Google Play
9535,Xbox Store
9535,Steam
9535,GOG
3357,PlayStation Store
3357,Steam
20089,Steam
20089,Google Play
13545,Steam
13545,GOG
14226,Steam
14226,GOG
23400,Steam
13838,Steam
18816,Steam
29066,Xbox Store
29066,Xbox 360 Store
17886,Steam
17886,GOG
4802,PlayStation Store
4802,Nintendo Store
17143,Steam
17143,GOG
60769,Nintendo Store
60769,Steam
60769,Xbox Store
10541,Steam
10541,App Store
15667,Steam
15667,GOG
327216,Steam
327216,Epic Games
327216,Xbox Store
327216,PlayStation Store
30799,Google Play
30799,App Store
22463,Steam
17383,Steam
17383,Google Play
16767,Steam
4472,PlayStation Store
62406,App Store
62406,PlayStation Store
62406,Nintendo Store
62406,Xbox Store
62406,Epic Games
62406,Steam
15512,GOG
15512,Steam
616687,Steam
13006,Steam
244726,Not Specified
13494,Steam
30025,Google Play
30025,App Store
1287,Nintendo Store
1287,PlayStation Store
1287,Xbox Store
1287,Steam
1287,GOG
13486,Steam
16690,Steam
31397,Not Specified
21159,Steam
19517,Steam
19517,Xbox 360 Store
9517,Steam
17580,GOG
17580,Steam
18829,Steam
46930,App Store
46930,Xbox Store
46930,Steam
46930,Google Play
16327,App Store
16327,Steam
13473,PlayStation Store
13473,Steam
13473,Nintendo Store
13473,Xbox Store
18273,Steam
18273,App Store
15843,Steam
15843,GOG
22402,Steam
22402,GOG
19170,GOG
19170,Steam
4742,PlayStation Store
37212,Not Specified
18496,Steam
51335,PlayStation Store
51335,GOG
51335,Steam
51335,Nintendo Store
16139,Steam
23570,Steam
578182,Xbox Store
578182,PlayStation Store
578182,Steam
578182,GOG
311787,PlayStation Store
311787,Xbox Store
11280,Steam
406002,PlayStation Store
406002,Steam
406002,Xbox Store
406002,Nintendo Store
24170,Nintendo Store
313802,Steam
313802,GOG
313802,Xbox Store
270657,Steam
481889,Steam
481889,GOG
24182,Nintendo Store
840776,Steam
690727,Steam
16418,Steam
9848,Steam
383623,Steam
383623,Nintendo Store
17489,Steam
17489,GOG
595,Steam
595,PlayStation Store
595,Nintendo Store
244746,PlayStation Store
244746,Steam
244746,Nintendo Store
244746,Xbox Store
23216,PlayStation Store
28386,Steam
28386,Xbox 360 Store
15542,PlayStation Store
15542,Steam
15542,GOG
15542,Nintendo Store
15542,Xbox Store
17872,Steam
255825,PlayStation Store
255825,Nintendo Store
255825,Steam
2636,Steam
2636,PlayStation Store
2636,itch.io
59227,PlayStation Store
18930,Steam
457730,Steam
457730,PlayStation Store
457730,Xbox Store
12181,Steam
12058,Nintendo Store
12058,Steam
16601,Steam
2009,Steam
2009,Google Play
2009,App Store
15405,Steam
52169,Not Specified
21591,Steam
23189,Steam
23189,GOG
15630,Steam
18034,Steam
18034,Google Play
23630,Steam
53378,Xbox 360 Store
28971,Xbox 360 Store
16425,Steam
12286,PlayStation Store
12286,App Store
12286,Xbox Store
12286,Steam
12286,GOG
12286,Nintendo Store
1379,PlayStation Store
1379,GOG
1379,Steam
768,Steam
768,App Store
334539,Steam
334539,Epic Games
334539,GOG
17635,Steam
59765,Steam
59765,GOG
59765,Epic Games
59765,PlayStation Store
5328,Steam
46689,Steam
13762,Steam
13762,itch.io
62775,GOG
62775,itch.io
62775,Steam
59868,Steam
4462,PlayStation Store
14552,Steam
17003,App Store
17003,Steam
18696,Steam
18696,Nintendo Store
40205,PlayStation Store
40205,Xbox 360 Store
341329,itch.io
341329,Steam
16876,Steam
1616,Steam
1616,Google Play
1616,App Store
19499,PlayStation Store
19499,Steam
19499,Xbox 360 Store
19499,Nintendo Store
354377,App Store
354377,Steam
15205,Steam
15205,GOG
45944,Steam
14407,Steam
14407,App Store
60871,Steam
60871,App Store
60871,Google Play
22540,Steam
484816,Nintendo Store
484816,PlayStation Store
484816,Xbox Store
484816,Steam
263566,GOG
263566,PlayStation Store
263566,Xbox Store
263566,Steam
13456,Steam
20745,Steam
881441,GOG
881441,itch.io
881441,Steam
881441,App Store
881441,Google Play
16307,App Store
16307,Steam
3199,PlayStation Store
3199,Xbox Store
3199,Steam
2061,PlayStation Store
2061,Xbox Store
2061,Steam
2061,Google Play
2061,App Store
18878,Steam
650646,Steam
650646,PlayStation Store
650646,Xbox Store
29279,Steam
807136,Epic Games
807136,Steam
807136,GOG
16317,Steam
11119,Steam
15715,Steam
13195,Steam
18548,Steam
9321,Nintendo Store
9321,Google Play
9321,App Store
9321,Steam
48926,Steam
59304,Google Play
59304,Steam
59304,App Store
20809,Steam
20809,Google Play
20402,Steam
11645,Steam
11645,GOG
18493,Steam
16105,Steam
43755,Nintendo Store
720945,Steam
720945,Epic Games
720945,GOG
47171,Steam
18239,GOG
18239,Steam
9794,Steam
9794,GOG
586059,GOG
586059,Steam
93803,itch.io
93803,Steam
22678,GOG
850698,PlayStation Store
850698,Steam
23497,Steam
23497,GOG
5498,PlayStation Store
5498,App Store
23833,Nintendo Store
16322,Steam
52799,PlayStation Store
18033,Steam
18033,Nintendo Store
18033,App Store
20122,Steam
20122,GOG
20122,App Store
811874,GOG
811874,Steam
22870,GOG
692,Nintendo Store
692,Steam
692,GOG
692,App Store
1864,App Store
1864,Google Play
44425,Steam
589198,GOG
589198,Steam
9593,Xbox Store
9593,Steam
9593,PlayStation Store
522975,Steam
522975,PlayStation Store
522975,Epic Games
522975,Nintendo Store
3851,Xbox Store
3851,Xbox 360 Store
3126,PlayStation Store
17957,Steam
18627,Steam
11013,Steam
4454,PlayStation Store
619475,Steam
619475,Xbox Store
619475,GOG
15767,Steam
15767,Google Play
15767,App Store
20875,App Store
20875,Steam
16933,Steam
776260,PlayStation Store
776260,Epic Games
776260,Steam
19051,Steam
19051,GOG
41273,Steam
15882,GOG
15882,Steam
20271,Steam
44190,Steam
11568,Steam
42235,Not Specified
28537,Xbox 360 Store
238395,Xbox 360 Store
238395,PlayStation Store
238395,Nintendo Store
238395,Xbox Store
18078,Steam
17695,Steam
21087,Steam
20161,Steam
20161,itch.io
244882,PlayStation Store
244882,Xbox Store
60782,GOG
60782,Steam
6078,App Store
6078,Steam
16452,Steam
16452,GOG
16239,Steam
7919,App Store
7919,Steam
11918,Steam
16320,App Store
16320,Steam
494394,Nintendo Store
494394,Steam
21249,Steam
21249,Xbox 360 Store
21249,App Store
12297,Steam
17593,Steam
20846,Steam
60808,Steam
14655,Steam
23208,Steam
23208,Google Play
23208,App Store
11300,Steam
5596,PlayStation Store
19456,App Store
19456,Steam
19456,GOG
64275,Steam
850705,PlayStation Store
850705,Steam
16998,Steam
13821,Steam
10395,Steam
10395,GOG
25557,Nintendo Store
58825,Steam
58825,Nintendo Store
58825,Epic Games
14760,Steam
14760,GOG
720949,GOG
720949,Steam
15874,Steam
18871,Steam
309900,PlayStation Store
309900,Xbox Store
17866,Steam
20914,Steam
14007,Steam
14007,GOG
20421,Steam
39530,Not Specified
3173,Xbox Store
20179,Steam
2193,Xbox Store
2193,Steam
52949,App Store
52949,PlayStation Store
49079,PlayStation Store
49079,Steam
27967,Nintendo Store
16853,Steam
16853,PlayStation Store
23516,App Store
23516,Steam
1539,Xbox Store
1539,Steam
19683,Steam
19683,GOG
62520,Steam
62520,Nintendo Store
62520,Xbox Store
62520,PlayStation Store
20106,Steam
21216,Steam
16524,Steam
16524,GOG
4006,PlayStation Store
4006,Xbox 360 Store
4006,Xbox Store
5715,Xbox Store
5715,Xbox 360 Store
16842,Steam
19474,Steam
19659,Steam
19659,itch.io
573126,Steam
3431,PlayStation Store
3431,Xbox Store
3431,Nintendo Store
3431,Xbox 360 Store
12003,Steam
15315,Steam
8602,PlayStation Store
8602,Steam
8602,Nintendo Store
8602,Xbox 360 Store
8602,Google Play
8602,App Store
355232,Steam
355232,App Store
3221,Nintendo Store
3221,PlayStation Store
3221,Steam
20726,Steam
248400,Xbox Store
248400,PlayStation Store
19998,GOG
19998,PlayStation Store
19998,Nintendo Store
19998,Xbox Store
19998,itch.io
19998,Steam
35646,Not Specified
44522,itch.io
44522,Steam
20294,Steam
17537,Steam
23592,Steam
44765,PlayStation Store
367056,Steam
367056,Nintendo Store
367056,Xbox Store
367056,GOG
367056,PlayStation Store
666416,Steam
18306,Steam
50739,Steam
50739,Epic Games
13686,Steam
13686,Xbox Store
13686,PlayStation Store
28347,Xbox 360 Store
58866,Steam
21293,Steam
21293,Nintendo Store
2382,PlayStation Store
2382,Steam
2382,Xbox 360 Store
17963,Steam
17091,Steam
403795,Steam
403795,GOG
12827,Steam
2397,PlayStation Store
2397,Steam
2397,App Store
2397,Nintendo Store
15946,Steam
608685,Steam
618709,Steam
618709,Epic Games
16963,Steam
15069,Steam
9772,Steam
678642,Steam
678642,Xbox Store
22458,Steam
22458,Nintendo Store
3806,PlayStation Store
3806,Steam
10408,Steam
10408,PlayStation Store
10408,Xbox Store
20322,Steam
26226,Nintendo Store
60189,Steam
18115,Steam
46181,PlayStation Store
46181,Steam
46181,Xbox Store
46181,Nintendo Store
21696,Steam
21696,App Store
16324,App Store
16324,Steam
4447,PlayStation Store
275672,Steam
15521,Steam
19791,Steam
270722,Steam
270722,Xbox Store
270722,GOG
4140,PlayStation Store
60631,Steam
19704,Steam
19704,GOG
52332,Not Specified
21012,Steam
21012,Xbox 360 Store
14825,Steam
44961,Steam
3032,PlayStation Store
3032,Steam
3032,Xbox Store
61916,Steam
61916,itch.io
10153,App Store
10153,Steam
21560,Steam
19687,Steam
1328,PlayStation Store
1328,Xbox Store
4983,GOG
4983,PlayStation Store
4983,Steam
20172,Steam
17669,Steam
60178,Steam
59704,Steam
20613,Steam
10768,Steam
16460,Steam
16770,Steam
4296,PlayStation Store
4296,Steam
4296,GOG
58772,Steam
16927,Steam
481904,Epic Games
481904,GOG
481904,PlayStation Store
481904,Steam
481904,Nintendo Store
21458,Steam
21458,App Store
1206,PlayStation Store
1206,Xbox Store
1206,Steam
18154,Steam
27988,Nintendo Store
27988,Xbox 360 Store
27988,App Store
19488,Steam
20508,Steam
19376,Steam
16505,Steam
16772,Steam
16937,GOG
16937,Steam
50350,Steam
983381,PlayStation Store
983381,Steam
17072,Steam
618663,Steam
11605,Steam
11605,GOG
16310,Steam
15595,Steam
710,PlayStation Store
710,Steam
9921,Steam
9921,Google Play
9921,App Store
60101,Steam
60101,Nintendo Store
60101,App Store
60101,PlayStation Store
19146,Steam
4362,PlayStation Store
21674,Steam
11969,Steam
60833,Steam
60833,GOG
19401,Steam
19401,GOG
484814,itch.io
484814,Steam
743,App Store
743,Steam
743,Google Play
323064,Epic Games
323064,Nintendo Store
323064,Steam
21805,Steam
14755,Steam
14755,GOG
17648,Steam
10126,GOG
10126,Steam
23658,App Store
23658,Steam
16984,Steam
962108,Steam
962108,GOG
2330,PlayStation Store
2330,Steam
11809,Steam
11809,Google Play
11809,App Store
20884,Steam
619776,GOG
619776,Steam
19975,App Store
19975,Steam
19975,Google Play
18088,Steam
18088,Google Play
9958,Steam
19807,Steam
19340,Steam
19395,Steam
19395,GOG
2899,Google Play
2899,App Store
2899,Steam
2899,Nintendo Store
16340,Steam
9946,Steam
20213,Steam
19652,Steam
36797,Xbox 360 Store
3551,GOG
3551,PlayStation Store
3551,Steam
62529,Steam
17544,Xbox Store
17544,PlayStation Store
17544,Steam
28730,Xbox 360 Store
313805,Steam
479678,Epic Games
479678,PlayStation Store
479678,Xbox Store
479678,Steam
16316,Steam
19841,Steam
370201,Steam
370201,GOG
24101,Nintendo Store
24101,Xbox 360 Store
16315,Steam
20472,Steam
19480,Steam
27255,Nintendo Store
16519,Steam
16519,itch.io
16318,Steam
27256,Nintendo Store
22461,Steam
22461,App Store
118982,itch.io
49158,Google Play
49158,App Store
49158,Steam
50686,Steam
16717,Steam
5463,Nintendo Store
5463,PlayStation Store
5463,App Store
908,PlayStation Store
908,Steam
21655,Steam
16023,PlayStation Store
16023,Steam
16023,GOG
16023,Nintendo Store
20632,Steam
428357,Steam
13611,Steam
28224,Xbox 360 Store
21105,Steam
20368,Steam
28541,Xbox 360 Store
13365,Steam
5205,PlayStation Store
5205,Nintendo Store
19641,Steam
10335,Steam
388371,Google Play
388371,App Store
388371,Steam
16326,Steam
15708,Steam
752182,Steam
41534,Steam
14554,Steam
14554,Nintendo Store
633425,Steam
633425,Epic Games
20245,Steam
15093,Steam
44573,PlayStation Store
44573,Steam
44573,Nintendo Store
16446,Steam
11336,Steam
674190,GOG
674190,Steam
674190,Xbox Store
674190,PlayStation Store
223,PlayStation Store
223,Xbox Store
223,Steam
223,Google Play
223,App Store
223,Nintendo Store
12744,PlayStation Store
12744,Steam
12744,Xbox Store
12909,Steam
16102,Steam
16102,GOG
53939,PlayStation Store
53939,Nintendo Store
19790,Steam
15006,Steam
21522,Steam
19582,Steam
3117,PlayStation Store
3117,Xbox Store
3117,Nintendo Store
4207,PlayStation Store
18335,Steam
4546,PlayStation Store
4546,Xbox Store
280639,Steam
598884,App Store
598884,Google Play
598884,Steam
21427,GOG
21427,Steam
11330,Steam
21982,Steam
16456,Steam
21195,Steam
21195,App Store
21030,Steam
6898,App Store
6898,Xbox Store
6898,Steam
6898,PlayStation Store
6898,Nintendo Store
6898,Google Play
59011,GOG
59011,Steam
12183,GOG
12183,Steam
15282,Steam
15415,Steam
18333,Steam
36013,Not Specified
18310,Steam
23473,Steam
11721,PlayStation Store
11721,Steam
11721,Nintendo Store
11721,Xbox Store
11721,App Store
11721,itch.io
11721,Google Play
52936,Not Specified
11558,PlayStation Store
11558,Steam
11558,Xbox Store
16314,Steam
18837,Steam
20021,Steam
392384,Steam
12944,Nintendo Store
12944,Steam
12944,App Store
16074,Xbox Store
16074,Steam
16074,PlayStation Store
16074,Xbox 360 Store
19977,Steam
5709,PlayStation Store
5709,Xbox 360 Store
45265,Epic Games
45265,PlayStation Store
45265,GOG
45265,Steam
45265,itch.io
45265,Xbox Store
19527,Steam
19527,GOG
16321,App Store
16321,Steam
11263,Steam
17043,Steam
37451,Xbox 360 Store
15804,Steam
647762,itch.io
647762,Steam
12212,Steam
12212,GOG
2837,PlayStation Store
2837,Steam
2837,GOG
2837,Xbox Store
23860,Nintendo Store
17142,Steam
17142,GOG
13521,Steam
18334,Steam
10912,Steam
16401,Steam
13105,Steam
10634,Steam
12867,Steam
12867,itch.io
493449,Steam
493449,GOG
493449,PlayStation Store
493449,Xbox Store
613493,Steam
15178,Steam
16328,Steam
60843,Xbox Store
60843,PlayStation Store
60843,Steam
60843,GOG
831883,GOG
831883,Steam
14259,Steam
14259,App Store
36523,Steam
23875,Nintendo Store
960332,Steam
20942,Steam
13275,Steam
16325,Steam
915,PlayStation Store
915,Xbox Store
915,Steam
59833,Steam
49493,PlayStation Store
49493,Nintendo Store
49493,Xbox Store
49493,Steam
49493,GOG
53938,Nintendo Store
53938,PlayStation Store
278022,itch.io
278022,Steam
50888,Steam
50888,Google Play
50888,App Store
17016,Steam
17862,Steam
19168,Steam
58999,PlayStation Store
58999,Nintendo Store
58999,Xbox Store
58999,Steam
20819,Steam
18066,Steam
18066,itch.io
17627,Steam
17627,GOG
13576,App Store
13576,Steam
28840,Xbox 360 Store
12437,Steam
311780,GOG
311780,itch.io
311780,Steam
576504,GOG
576504,Steam
576504,itch.io
16596,Steam
16596,PlayStation Store
20790,Steam
21660,Steam
17836,Steam
10188,Steam
10188,GOG
4073,PlayStation Store
4073,Xbox 360 Store
1544,PlayStation Store
1544,Xbox Store
1544,Steam
17391,Steam
19346,Steam
16396,Steam
16738,Steam
16738,GOG
14057,Steam
896703,Steam
4363,Xbox Store
4363,PlayStation Store
4363,Xbox 360 Store
334520,Steam
27058,Nintendo Store
10922,Nintendo Store
10922,Steam
10922,GOG
18298,Steam
16309,Steam
49305,Steam
49305,PlayStation Store
57422,App Store
57422,Nintendo Store
736257,Nintendo Store
14684,Steam
869,Steam
869,GOG
869,Google Play
869,App Store
18238,Steam
21029,Steam
20739,Steam
669325,Nintendo Store
669325,Steam
669325,Xbox Store
74668,Steam
74668,App Store
74668,Google Play
13682,Steam
13682,Google Play
13682,App Store
20732,PlayStation Store
20732,Steam
1218,Xbox Store
1218,Steam
1218,PlayStation Store
17964,Steam
21273,Steam
51609,Nintendo Store
6093,Steam
6093,Nintendo Store
6093,Google Play
6093,App Store
16312,Steam
4553,Xbox Store
4553,PlayStation Store
4553,Xbox 360 Store
684,PlayStation Store
684,Steam
20040,Steam
644752,Steam
644752,App Store
528836,itch.io
528836,Steam
20777,Steam
44585,PlayStation Store
44585,Steam
44585,Nintendo Store
44585,GOG
45636,Steam
13845,Steam
21217,Steam
21217,GOG
16319,Steam
288671,GOG
288671,Steam
16323,Steam
17893,Steam
17893,App Store
251512,PlayStation Store
251512,Xbox Store
251512,Steam
251512,Nintendo Store
17734,Steam
19741,Steam
9030,App Store
9030,Steam
9030,Google Play
